exploration/num steps total,evaluation/Actions Min,exploration/Returns Min,evaluation/Rewards Min,trainer/Q1 Predictions Max,evaluation/Actions Max,trainer/Q Targets Min,trainer/Q2 Predictions Std,trainer/QF2 Loss,trainer/Policy Action Std,trainer/Q1 Predictions Std,evaluation/Rewards Std,trainer/Q2 Predictions Min,time/evaluation sampling (s),evaluation/Num Paths,trainer/Policy Action Mean,trainer/Bellman Errors 2 Mean,exploration/path length Std,time/data storing (s),exploration/Returns Std,evaluation/Actions Std,trainer/Policy Action Max,evaluation/path length Min,time/exploration sampling (s),exploration/Actions Std,exploration/path length Min,evaluation/path length Max,trainer/Bellman Errors 1 Std,evaluation/Rewards Mean,evaluation/path length Std,evaluation/path length Mean,exploration/Returns Mean,exploration/Rewards Std,trainer/Bellman Errors 1 Max,exploration/Actions Max,exploration/Rewards Max,evaluation/num steps total,trainer/Q2 Predictions Max,trainer/Bellman Errors 1 Min,exploration/Num Paths,evaluation/Returns Max,trainer/Q1 Predictions Min,trainer/Q Targets Std,trainer/Bellman Errors 1 Mean,trainer/Bellman Errors 2 Std,evaluation/num paths total,evaluation/Returns Std,trainer/Policy Loss,trainer/Bellman Errors 2 Min,trainer/Q2 Predictions Mean,trainer/Bellman Errors 2 Max,exploration/Rewards Min,exploration/Returns Max,evaluation/Rewards Max,exploration/num paths total,trainer/Q Targets Mean,evaluation/Actions Mean,replay_buffer/size,time/logging (s),exploration/Average Returns,evaluation/Average Returns,trainer/Policy Action Min,time/total (s),trainer/Q1 Predictions Mean,time/training (s),evaluation/Returns Mean,exploration/path length Max,evaluation/Returns Min,exploration/Actions Min,trainer/QF1 Loss,time/saving (s),Epoch,time/epoch (s),exploration/Actions Mean,exploration/Rewards Mean,trainer/Q Targets Max,exploration/path length Mean
80500,-0.3219973,-13.262589724574411,-0.6690475708349884,-12.531135,0.999906,-15.974447,0.46374434,0.11632017,0.16840492,0.4602766,0.03114257247555399,-15.269935,0.07412530898000114,5,0.01853591,0.11632016,0.0,0.0010893470025621355,0.15465163116451386,0.06998058,0.99978715,100,0.03334142500534654,0.14916201227107748,100,100,0.15950492,-0.010847671471182487,0.0,100.0,-13.107938093409897,0.06422274458567874,0.6252411,1.0,-0.0031798239553560894,201000,-12.531551,9.3661496e-05,2,-0.9125755952337854,-15.245907,0.561846,0.11858726,0.1595295,2010,0.24736199088221214,12.568206,0.00022581212,-12.729879,0.642334,-0.3466917528634592,-12.953286462245384,-0.008520185839820803,805,-13.00946,0.006099122,80500,0.0021170029940549284,-13.107938093409897,-1.0847671471182483,-0.2713319,238.57046788389562,-12.723977,0.45848833699710667,-1.0847671471182483,100,-1.572132086395965,-0.42000187525622257,0.11858726,0.002230454992968589,401,0.57139187597204,0.007694427571339384,-0.131079380934099,-12.616002,100.0
80700,-0.98821944,-14.0031095110112,-0.762604819687852,-12.621927,0.9999444,-13.298669,0.080278,0.068698,0.0841988,0.08407223,0.041566368962093925,-12.916828,0.07472044398309663,5,0.0047149006,0.068698,0.0,0.001049409998813644,0.12653551527264462,0.083178625,0.22655518,100,0.03326327897957526,0.1624573360602673,100,100,0.0938639,-0.08085774976753472,0.0,100.0,-13.876573995738555,0.0675652450107726,0.36893237,1.0,-0.00866124152882791,201500,-12.621001,1.327171e-07,2,-7.792134666667398,-12.922257,0.18097171,0.07018665,0.09364438,2015,0.30505635680250737,12.653721,1.5438127e-07,-12.730994,0.3627925,-0.3553483450106145,-13.75003848046591,-0.04810188948763483,807,-12.931144,0.006243079,80700,0.002447650011163205,-13.876573995738555,-8.085774976753472,-0.20659998,239.15677484491607,-12.727623,0.46837811899604276,-8.085774976753472,100,-8.48932121891546,-1.0,0.07018667,0.0023003710084594786,402,0.582159272977151,0.003772004446846547,-0.13876573995738556,-12.628913,100.0
80900,-0.9897237,-13.892874880711862,-0.6950391663513774,-12.754588,0.9998836,-13.182186,0.06477889,0.020966027,0.08041219,0.06358617,0.03943270121800208,-13.021844,0.07355444299173541,5,-0.02091708,0.020966027,0.0,0.001121186011005193,0.5357050880218566,0.08095773,0.15275688,100,0.03461745101958513,0.15529490393524228,100,100,0.03325534,-0.04939677090941342,0.0,100.0,-13.357169792690005,0.08650389500785624,0.1340448,0.9828192877789897,-0.013791035267728145,202000,-12.744625,8.022562e-08,2,-4.643690000211966,-13.023655,0.1594305,0.021366503,0.033187218,2020,0.27605365254522324,12.811015,5.1951247e-08,-12.851778,0.14199518,-0.8757337484326255,-12.821464704668148,-0.04568182694500706,809,-12.844585,0.004503191,80900,0.001975662016775459,-13.357169792690005,-4.939677090941342,-0.18313831,239.72959706393885,-12.853823,0.45575983298476785,-4.939677090941342,100,-5.3089063559561405,-1.0,0.021366503,0.0017752459971234202,403,0.5688038210209925,0.002448388068253159,-0.13357169792690005,-12.575051,100.0
81100,-0.99973685,-12.839216456305836,-0.9369887762119273,-12.824897,0.9999952,-13.126448,0.07040938,0.016099403,0.12944725,0.06820201,0.05306151985534004,-13.080842,0.07488016301067546,5,0.0022602053,0.0160994,0.0,0.001040242990711704,0.18408844188998508,0.085268416,0.71175575,100,0.037792864022776484,0.16602218660138782,100,100,0.01593848,-0.0063042643865162465,0.0,100.0,-12.655128014415851,0.06598605594545615,0.07335207,0.9527066302406716,-0.0072488097257977805,202500,-12.803084,2.434259e-06,2,-0.1798139783485851,-13.061821,0.11634622,0.015962657,0.017152535,2025,0.3218927202147304,12.837543,1.3448298e-06,-12.907302,0.07953183,-0.3416572806568849,-12.471039572525866,-0.0008707699048693468,811,-12.852954,0.004607056,81100,0.001863370998762548,-12.655128014415851,-0.630426438651625,-0.17700945,240.31317496599513,-12.909621,0.46184017599443905,-0.630426438651625,100,-1.1723591918685086,-0.9805348653873149,0.015962658,0.002084500010823831,404,0.5795013170281891,0.0016715461834835865,-0.12655128014415853,-12.677776,100.0
81300,-0.91128266,-14.228436980319252,-0.9626049460968387,-12.68026,0.99999744,-13.424897,0.12453034,0.025312835,0.0978932,0.11974729,0.057759316974815435,-13.206594,0.07322731401654892,5,-0.024350129,0.02531284,0.0,0.0011424089898355305,0.9101485388587047,0.091115065,0.20898065,100,0.03378748899558559,0.1520277279565665,100,100,0.033418518,-0.03918199003779387,0.0,100.0,-13.318288441460547,0.08244783265208828,0.12373034,0.9652698774106703,-0.011506582312043963,203000,-12.686518,6.836571e-05,2,-3.4980536960100657,-13.2102165,0.17875296,0.02424078,0.0345308,2030,0.39463680350524594,12.694954,3.5619823e-06,-12.821638,0.12938286,-0.7661724426413463,-12.408139902601842,-0.03233299485099486,813,-12.895214,0.007817792,81300,0.0024743909889366478,-13.318288441460547,-3.9181990037793875,-0.20187284,240.89920150497346,-12.818708,0.4688925679947715,-3.9181990037793875,100,-4.427584259444234,-0.4326002562244506,0.024240779,0.0022245589934755117,405,0.5817487299791537,0.006084823810574046,-0.1331828844146055,-12.574906,100.0
81500,-0.991478,-15.120352873385478,-0.7860267610274166,-12.544089,0.9999965,-13.357379,0.12812261,5.0185156,0.17546098,0.13073327,0.04302341351773069,-13.031716,0.07523501198738813,5,0.030729149,5.0185156,0.0,0.001155850972281769,0.7315559304530668,0.08169967,0.8203979,100,0.032764770003268495,0.16903931605588926,100,100,27.515863,-0.06333003375672222,0.0,100.0,-14.388796942932412,0.09871365224919262,158.20663,1.0,-0.005384312453350058,203500,-12.563678,2.445106e-05,2,-6.000749520931052,-13.074677,2.234511,5.005712,27.587559,2035,0.30291894533063907,12.550257,3.0691526e-06,-12.742519,158.6187,-0.8109965323296335,-13.657241012479345,-0.04030815666350966,815,-12.50691,0.0049702916,81500,0.0025049929972738028,-14.388796942932412,-6.33300337567222,-0.27003062,241.49163558898726,-12.741125,0.4742575099808164,-6.33300337567222,100,-6.7494143758198,-0.3654847457849545,5.005712,0.002318448998266831,406,0.5882365849392954,0.012936957441889541,-0.14388796942932414,-0.1012048,100.0
81700,-0.785509,-13.339046924575518,-0.8580205787828822,-12.617807,0.99998665,-13.508374,0.15772583,4.968976,0.12887676,0.1686158,0.03812357327803495,-13.484641,0.07974515401292592,5,0.004719374,4.968976,0.0,0.0011939079849980772,0.31491722272979317,0.07552266,0.31365126,100,0.0356535540195182,0.14375800289339716,100,100,27.454107,-0.050045185717036714,0.0,100.0,-13.024129701845725,0.07230626678708373,157.82635,0.9004289581619248,-0.01085189429913614,204000,-12.621887,3.598071e-06,2,-4.736220195853289,-13.537322,2.2251742,4.9686575,27.438274,2040,0.30367662852269767,12.65632,1.5453119e-05,-12.756392,157.73845,-0.44276024903232936,-12.709212479115932,-0.02487111036200392,817,-12.496395,0.0053857947,81700,0.002504550007870421,-13.024129701845725,-5.004518571703672,-0.4618949,242.0968197779148,-12.765656,0.47979340198799036,-5.004518571703672,100,-5.581690268847715,-0.421455492010486,4.9686575,0.00223129297955893,407,0.6011218609928619,0.005392054207090253,-0.13024129701845724,-0.1553579,100.0
81900,-0.99594814,-14.83497731818445,-0.38403178760602147,-12.520043,0.9991185,-14.611965,0.32965297,0.13490131,0.19337115,0.32415247,0.018242763630218133,-14.3552265,0.07443997799418867,5,0.0020281402,0.13490133,0.0,0.0010586839925963432,0.8775848029506541,0.078667,0.9821015,100,0.03284716702182777,0.16792810608810946,100,100,0.18057011,-0.037462921539239656,0.0,100.0,-13.957392515233796,0.0717095362694331,0.8052855,1.0,-0.0071644849385943,204500,-12.537958,0.0010550899,2,-3.6695094928782197,-14.333722,0.38540792,0.13059622,0.18610822,2045,0.1093611879827362,12.649894,0.0007528005,-12.71703,0.8367067,-0.37870681043500387,-13.079807712283142,-0.01946327108511901,819,-13.019126,0.0042955456,81900,0.0023826590040698647,-13.957392515233796,-3.7462921539239638,-0.55017203,242.68680054394645,-12.724443,0.4728921999922022,-3.7462921539239638,100,-3.961268074768639,-0.8725484754333986,0.13059622,0.002184889017371461,408,0.5858055770222563,0.002787583937507959,-0.13957392515233796,-12.667407,100.0
82100,-0.8662694,-13.115241969947498,-0.3492309835790468,-12.599924,0.99715734,-15.714935,0.4956865,0.07632535,0.23508361,0.49697953,0.022436139197693453,-15.5135565,0.0749225539912004,5,0.023223815,0.07632535,0.0,0.001135345984948799,0.12160978919002119,0.07415825,0.9997179,100,0.032854101998964325,0.15232606000111856,100,100,0.09572742,-0.0411573811752539,0.0,100.0,-12.993632180757476,0.0734044443776956,0.44482005,0.925428736974846,-0.010960029651637235,205000,-12.609714,0.00028991536,2,-3.932681111548424,-15.520745,0.5075703,0.0769314,0.09143938,2050,0.12059221677227182,12.697837,0.0004193196,-12.813306,0.41284782,-0.6973747248066728,-12.872022391567455,-0.0341803793575521,821,-13.034044,0.005413899,82100,0.0024758610234130174,-12.993632180757476,-4.1157381175253915,-0.99182516,243.2745928329241,-12.815959,0.4704018179909326,-4.1157381175253915,100,-4.235679340212837,-0.5336670503119374,0.07693141,0.0017819100175984204,409,0.5835715910070576,0.003089080243512549,-0.12993632180757475,-12.694013,100.0
82300,-0.7737053,-15.004170599087047,-0.2936670249036387,-12.915786,0.9903194,-15.436484,0.43713298,0.03156356,0.16045529,0.43267334,0.015430508166510886,-15.50971,0.07527614300488494,5,-0.018158756,0.031563565,0.0,0.0011400409857742488,0.8777866940210037,0.0651668,0.99956274,100,0.033532636996824294,0.15931236707177354,100,100,0.030470548,-0.06351478663467001,0.0,100.0,-14.126383905066042,0.08079057317988703,0.09166427,1.0,-0.0057598277933083005,205500,-12.919344,1.822134e-05,2,-6.269663103319746,-15.48166,0.46866485,0.032647677,0.02934693,2055,0.08262281523081164,12.950237,1.8409082e-05,-13.104068,0.10681779,-0.7814822472621422,-13.24859721104504,-0.060330335101819635,823,-13.001705,0.0046592206,82300,0.0024940480070654303,-14.126383905066042,-6.3514786634670015,-0.2753628,243.88709050888428,-13.107107,0.4935841239930596,-6.3514786634670015,100,-6.465465409778816,-0.7570012559290754,0.032647684,0.0022316900140140206,410,0.6082586830016226,0.005669331576738819,-0.14126383905066034,-12.616851,100.0
82500,-0.95881146,-13.290415842933623,-0.5861020711295707,-12.7091675,0.9997558,-13.600262,0.15618086,0.04004589,0.1821812,0.1584992,0.03339971857498816,-13.604709,0.10465425299480557,5,0.029974764,0.040045887,0.0,0.001207502995384857,0.07955526668168478,0.07481929,0.9999491,100,0.04577694900217466,0.17025194681680653,100,100,0.08074029,-0.024131924365138863,0.0,100.0,-13.210860576251939,0.07277207039398707,0.4169919,1.0,-0.006704206323351884,206000,-12.710043,1.6574959e-05,2,-2.2074689768381517,-13.623584,0.18805896,0.040678244,0.08088856,2060,0.2222912485108775,12.756412,7.2041075e-07,-12.845001,0.41650552,-0.366635833177933,-13.131305309570253,-0.016678861796954984,825,-12.965582,0.0043863915,82500,0.003035633999388665,-13.210860576251939,-2.413192436513886,-0.26925406,244.69747641292633,-12.843634,0.6483199950016569,-2.413192436513886,100,-2.73709843310425,-0.46780151791162616,0.04067824,0.0029861460207030177,411,0.8059804800141137,0.008267377411951386,-0.13210860576251937,-12.700152,100.0
82700,-0.98326844,-14.262042464234868,-0.8254801904861924,-12.613944,0.9999908,-13.798645,0.1935526,4.9530687,0.14247836,0.2018424,0.058086961494052916,-13.765845,0.10454506002133712,5,-0.0020241905,4.9530687,0.0,0.0013349149958230555,0.04187587556719308,0.092570126,0.5075715,100,0.05619364100857638,0.17424304694607312,100,100,27.323061,-0.06867491140096678,0.0,100.0,-14.220166588667675,0.0962193903827408,157.08348,1.0,-0.00878842148405456,206500,-12.625632,0.00014327052,2,-6.333946731679712,-13.820668,2.232619,4.9554434,27.306463,2065,0.3601657535426082,12.62544,1.5483125e-05,-12.762049,156.98868,-0.9921401446266265,-14.178290713100482,-0.01079554887685691,827,-12.54158,0.006975953,82700,0.002432397013762966,-14.220166588667675,-6.867491140096677,-0.52339065,245.38503472297452,-12.764536,0.5164500919927377,-6.867491140096677,100,-7.172316900459246,-0.4337516290033782,4.9554434,0.0022969020064920187,412,0.6832530070387293,0.009693244645230326,-0.14220166588667676,-0.15849066,100.0
82900,-0.7457788,-14.262033820825211,-0.7660062045361284,-12.87196,0.99997157,-15.814568,0.47647074,5.2444186,0.20875712,0.4704233,0.030651464057808175,-15.717947,0.08363241798360832,5,0.04944927,5.244418,0.0,0.001675576000707224,0.43645721238908664,0.07496528,0.99988025,100,0.04297365099773742,0.1544159722718151,100,100,29.004026,-0.08625459053481337,0.0,100.0,-13.825576608436124,0.07682260930466756,166.73366,1.0,-0.007220781037108631,207000,-12.882051,0.000118841635,2,-8.449319961373904,-15.68412,2.3207798,5.2462726,28.992916,2070,0.2611337109476454,12.858921,2.0442785e-05,-13.119411,166.66994,-0.4932129249778693,-13.389119396047038,-0.05032643698343153,829,-12.705093,0.0059534465,82900,0.004532815015409142,-13.825576608436124,-8.625459053481334,-0.9604344,246.14463985999464,-13.118622,0.6172735040017869,-8.625459053481334,100,-9.14256485642554,-0.9849287128655481,5.246272,0.003949117002775893,413,0.7540370810020249,0.002875759693703201,-0.13825576608436121,-0.122996375,100.0
83100,-0.80126995,-14.741225206820804,-0.5361465078454342,-12.763997,0.9997863,-13.635658,0.18438134,0.029479967,0.127983,0.18615034,0.021629840024200778,-13.809635,0.12902341500739567,5,0.0015192502,0.029479967,0.0,0.0012781750119756907,0.40898289913641683,0.063376516,0.46958202,100,0.03883709802175872,0.17331817319709775,100,100,0.0448879,-0.06964934972010917,0.0,100.0,-14.332242307684387,0.08185389379614741,0.17190453,1.0,-0.00927773031649697,207500,-12.78038,6.3772895e-06,2,-6.8246851018345165,-13.803243,0.2227119,0.029523836,0.044116218,2075,0.1836229470526492,12.773855,1.0055032e-05,-12.948104,0.16200407,-0.6382459199669678,-13.92325940854797,-0.05314258297495886,831,-13.021256,0.004551596,83100,0.002481033996446058,-14.332242307684387,-6.964934972010918,-0.46971083,247.11257570798625,-12.943063,0.7880681940005161,-6.964934972010918,100,-7.326657191505218,-0.9871532644059485,0.029523838,0.0022785330074839294,414,0.9619664490455762,0.005545002550958973,-0.1433224230768439,-12.6845875,100.0
83300,-0.5336559,-18.41127324217287,-0.8995622755317895,-12.7627125,0.99998593,-15.611767,0.6223351,0.03131981,0.29298845,0.61938053,0.04523044954312485,-15.567278,0.22408758199890144,5,0.08966285,0.03131981,0.0,0.001576226990437135,0.408697611995267,0.081300244,0.9999666,100,0.12425890102167614,0.18747570609918643,100,100,0.044475958,-0.11582200844600252,0.0,100.0,-18.002575630177603,0.11304139644490202,0.21719296,1.0,-0.020489390030047152,208000,-12.7660885,1.0924996e-06,2,-11.215778298491673,-15.474327,0.59080493,0.03285439,0.04974621,2080,0.28939430028370083,12.886882,0.0006998126,-13.081561,0.25820684,-0.9891596098712968,-17.593878018182338,-0.06816518160989282,833,-13.148719,0.0072903098,83300,0.002499370981240645,-18.002575630177603,-11.582200844600251,-0.6067393,247.93921126102214,-13.084553,0.46616664400789887,-11.582200844600251,100,-12.015726225321147,-0.9548196495510818,0.03285439,0.0037314030050765723,415,0.8223201280052308,0.008887389563511558,-0.18002575630177603,-12.740893,100.0
83500,-0.98281103,-12.912032550255086,-0.8786259078508147,-12.769054,0.999987,-13.525465,0.18139072,0.046159722,0.14349815,0.18326604,0.05260487574486787,-13.786616,0.08452392200706527,5,0.011040901,0.04615973,0.0,0.0015700279909651726,0.04025895300533655,0.094166815,0.59406704,100,0.03747980800108053,0.14683924523726258,100,100,0.08801324,-0.037795997583740505,0.0,100.0,-12.87177359724975,0.0789586401951995,0.4543053,0.5139898255260678,-0.0007287599069078689,208500,-12.74932,1.8622472e-05,2,-3.3981214749076085,-13.818901,0.22520746,0.043197885,0.09455544,2085,0.29205581393680535,12.808642,3.0405794e-05,-12.890474,0.47802943,-0.3673639825455933,-12.831514644244413,-0.03278363269031654,835,-12.957,0.0062689963,83500,0.002494150976417586,-12.87177359724975,-3.7795997583740495,-0.54405516,248.59279514101218,-12.901939,0.5209970110154245,-3.7795997583740495,100,-4.17077139401793,-0.4024987128264853,0.04319789,0.002397067000856623,416,0.6494619869918097,0.0013968961359081154,-0.1287177359724975,-12.698071,100.0
83700,-0.998429,-14.922655919080137,-0.30527212076625215,-12.773403,0.9968635,-15.490955,0.369292,10.305243,0.23279738,0.365927,0.017559111125310563,-14.946337,0.17705954500706866,5,0.10260168,10.3052435,0.0,0.002005179994739592,0.3149628633362065,0.07774563,0.99989814,100,0.1028711539984215,0.1680381019766354,100,100,39.80734,-0.06521195163238358,0.0,100.0,-14.60769305574393,0.0735829834333548,164.99245,1.0,-0.008247990969211642,209000,-12.755011,3.3807592e-06,2,-6.397069981294102,-14.925512,3.192627,10.320672,39.74072,2090,0.06705541225520707,12.718567,0.0001291618,-12.976116,164.64604,-0.43658492630018914,-14.292730192407724,-0.045779925760403475,837,-12.280285,0.0014223453,83700,0.002514470019377768,-14.60769305574393,-6.5211951632383585,-0.28170782,249.43539254306233,-12.977833,0.5509098860202357,-6.5211951632383585,100,-6.586626845425745,-1.0,10.320673,0.002418293006485328,417,0.8377785280463286,0.003962976209288536,-0.1460769305574393,-0.038450032,100.0
83900,-0.104751505,-12.949124401946086,-0.9418895114842262,-12.891977,0.99999845,-13.968577,0.1448993,0.036153514,0.17440332,0.14244619,0.052204967380280985,-13.641848,0.08089388901134953,5,-0.016113464,0.03615351,0.0,0.0011600720172282308,0.6028033627833969,0.080906846,0.99995977,100,0.035731645999476314,0.17135692093187752,100,100,0.03650963,-0.039556906903146054,0.0,100.0,-12.346321039162689,0.07285976366654467,0.15258044,1.0,-0.012696296041724058,209500,-12.894407,0.00032971147,2,-3.645489563216608,-13.631579,0.27219015,0.035924703,0.03637127,2095,0.3750954519709976,12.912291,3.795467e-07,-13.064693,0.15525107,-0.39533898264024775,-11.743517676379293,-0.03433923542454507,839,-13.071709,0.008216332,83900,0.0024321849923580885,-12.346321039162689,-3.9556906903146043,-0.6146952,250.05378485107212,-13.06294,0.49225528800161555,-3.9556906903146043,100,-4.498135031305863,-0.48584488227380696,0.035924703,0.0018174020224250853,418,0.6142904820444528,0.009650495871548785,-0.12346321039162685,-12.685043,100.0
84100,-0.15306962,-13.643737213266562,-0.5543799912977714,-12.533083,0.99973303,-13.238076,0.08427654,4.970606,0.123503216,0.08834968,0.027409463563282045,-12.853006,0.0956466640054714,5,-0.0018697288,4.9706063,0.0,0.0011673679982777685,0.3158237212401893,0.0757697,0.26221326,100,0.03593073599040508,0.1703449933825865,100,100,27.015312,-0.03355635503364937,0.0,100.0,-13.327913492026372,0.06994422492394003,155.39389,0.6133015007741438,-0.009978145623931057,210000,-12.542361,0.0079934355,2,-3.1510298367278513,-12.877844,2.2341805,4.9800553,26.994295,2100,0.18553471719031697,12.536759,0.0054598334,-12.666633,155.2675,-0.35187896207281316,-13.012089770786183,-0.02622846125355083,841,-12.585867,0.007076606,84100,0.0024814190110191703,-13.327913492026372,-3.3556355033649368,-0.30752873,250.6886884100677,-12.658387,0.49305911001283675,-3.3556355033649368,100,-3.677348133092699,-0.9407070869791119,4.980055,0.0022374440159182996,419,0.6305227410339285,-0.0007001883558058991,-0.13327913492026375,-0.17779554,100.0
84300,-0.36351618,-14.643597617664868,-0.4946300588193883,-12.568001,0.9998637,-13.521547,0.06616946,9.932005,0.13125446,0.060463235,0.02022193979192137,-12.856405,0.08257106700330041,5,0.030185428,9.932005,0.0,0.0012347490119282156,0.7197908094194618,0.07803549,0.37368885,100,0.036277467996114865,0.15760044274422458,100,100,38.19218,-0.06179264594947621,0.0,100.0,-13.923806808245406,0.07114329504764429,159.47012,1.0,-0.011734566248255265,210500,-12.554391,0.00059218775,2,-6.02347692375905,-12.839983,3.1198938,9.959934,38.07337,2105,0.16526993176631163,12.582802,0.0005345751,-12.661847,158.4481,-0.3912879156286329,-13.204015998825945,-0.011995906241943235,843,-12.142336,0.0066424715,84300,0.002153912006178871,-13.923806808245406,-6.179264594947621,-0.48370278,251.40223988812068,-12.668386,0.5856512319878675,-6.179264594947621,100,-6.495360746684123,-0.5878115552091754,9.959934,0.0018518190190661699,420,0.709740247024456,0.0015704254690985483,-0.13923806808245404,-0.060222045,100.0
