evaluation/Actions Min,time/evaluation sampling (s),trainer/Alpha Loss,Epoch,exploration/Average Returns,time/data storing (s),evaluation/Rewards Mean,time/saving (s),evaluation/Rewards Std,time/training (s),evaluation/path length Max,trainer/Q2 Predictions Max,trainer/Log Pis Min,exploration/Rewards Min,trainer/Q2 Predictions Min,time/total (s),trainer/Policy log std Std,trainer/Q Targets Mean,exploration/path length Std,trainer/Policy mu Max,evaluation/path length Min,trainer/Q1 Predictions Std,evaluation/Rewards Max,exploration/Rewards Max,evaluation/Rewards Min,trainer/Q Targets Std,time/epoch (s),trainer/Q Targets Max,trainer/Q2 Predictions Mean,evaluation/Returns Min,evaluation/Returns Mean,replay_buffer/size,trainer/Policy log std Min,exploration/Actions Std,evaluation/path length Std,trainer/Log Pis Std,time/logging (s),trainer/Policy log std Mean,exploration/Actions Max,evaluation/Actions Mean,evaluation/num steps total,evaluation/num paths total,evaluation/Actions Max,evaluation/Returns Max,exploration/Returns Std,exploration/num paths total,trainer/Q2 Predictions Std,exploration/num steps total,trainer/Log Pis Mean,exploration/Rewards Mean,evaluation/Average Returns,evaluation/Returns Std,evaluation/Num Paths,trainer/QF2 Loss,trainer/Q1 Predictions Max,exploration/Returns Min,time/exploration sampling (s),trainer/Q1 Predictions Min,exploration/path length Max,trainer/Policy mu Min,trainer/Policy mu Std,trainer/Q Targets Min,exploration/path length Mean,evaluation/Actions Std,exploration/Actions Min,trainer/Policy mu Mean,evaluation/path length Mean,exploration/Returns Mean,trainer/QF1 Loss,exploration/path length Min,trainer/Q1 Predictions Mean,exploration/Rewards Std,exploration/Returns Max,trainer/Policy log std Max,trainer/Log Pis Max,trainer/Policy Loss,trainer/Alpha,exploration/Actions Mean,exploration/Num Paths
-0.9986453,0.3258805610239506,-0.9570986032485962,182,-24.829973780900357,0.0029224790050648153,-0.3063081218665993,0.001934328000061214,0.949712974360114,1.9656335460022092,100,-6.1105294,-2.1928837,-6.127274336444703,-44.750874,446.85816050405265,0.44114166,-12.388324,0.0,3.2330856,100,9.374922,-0.015219236120843537,-0.0071467007889671735,-12.040524111683759,9.804708,2.4416674010572024,-0.08289065,-12.220786,-81.56309128716933,-30.630812186659917,91700,-2.5823603,0.23174186,0.0,1.3765578,0.004836008010897785,-2.0480845,0.9998524,0.0015887757,274500,2745,0.9983301,-10.021510454246227,5.733895889452197,917,9.328686,91700,1.6670338,-0.24829973780900355,-30.630812186659917,21.95201822075401,15,1.4782296,-6.133295,-32.84202874970518,0.1404604790150188,-45.22344,100,-2.815315,0.61918515,-47.282494,100.0,0.1842234,-0.9925596,-0.08410902,100.0,-24.829973780900357,1.4927682,100,-12.230932,0.5638791980432487,-19.524795103982594,-0.5307541,7.019443,13.717452,0.056435056030750275,0.01586279,5
-0.9979652,0.32517695499700494,-0.5259615182876587,183,-33.66995509843274,0.002925246983068064,-0.2925803273697284,0.0019768789934460074,0.922472849058317,1.9570278089959174,100,-6.178829,-1.90343,-8.000515571761357,-48.217083,449.2972149089619,0.4651285,-12.934609,0.0,3.1938448,100,10.03109,-0.0037164659937193667,-0.004268777235750763,-9.431985324643094,10.21151,2.434562815964455,-6.3058863,-12.727261,-84.7806758851193,-29.258032736972844,92200,-2.6380637,0.21105461,0.0,1.3676602,0.004850894998526201,-2.145985,0.9995274,-0.013856498,276000,2760,0.99798,-4.211438461847285,16.60488149830837,922,9.969592,92200,1.817887,-0.3366995509843274,-29.258032736972844,26.40484774445242,15,0.16638732,-6.1951685,-54.91861813048785,0.14260503099649213,-49.085873,100,-2.9137523,0.6496505,-51.224113,100.0,0.1904496,-0.74960405,0.009936889,100.0,-33.66995509843274,0.11609831,100,-12.729812,0.8237496282526678,-13.986883681768884,-0.4506673,5.63044,14.384729,0.055684130638837814,0.031880412,5
-0.9979646,0.32666058497852646,-0.39296549558639526,184,-49.642690985152456,0.0028655130008701235,-0.22858756209547354,0.0019343809981364757,0.9255032943760026,1.9575846559891943,100,-6.2352533,-1.9435031,-11.26542881290529,-54.990593,451.7350908849621,0.41904727,-11.533248,0.0,3.0575674,100,9.0397415,-0.016915558149644055,-0.003948853832590644,-11.510276400604514,9.113495,2.433284386934247,-6.2320633,-11.5098095,-58.588091045509195,-22.85875620954736,92700,-2.732573,0.24521613,0.0,1.3099838,0.004872350982623175,-2.2026114,0.9987532,0.003652371,277500,2775,0.9988125,-5.199880974464135,22.357085928283343,927,9.058667,92700,1.862607,-0.49642690985152454,-22.85875620954736,19.83785141480264,15,0.06024823,-6.2732754,-75.68780563467514,0.13936690098489635,-54.76346,100,-3.2494233,0.58651054,-55.594162,100.0,0.17369294,-0.99645805,0.0035668374,100.0,-49.642690985152456,0.07380892,100,-11.531384,1.2089488645904838,-16.686038514721186,-0.42454308,7.1044254,13.021463,0.05726069584488869,-5.9684276e-05,5
-0.99833643,0.32088163497974165,0.5569461584091187,185,-22.383835636100834,0.0030394320201594383,-0.2681610187791258,0.0019584299880079925,0.7113296950583735,1.9658216289826669,100,-6.240949,-2.387536,-5.4860413510051735,-60.078285,454.17806159096654,0.4633597,-12.301623,0.0,2.3824568,100,9.786093,-0.052306462137080685,-0.007457398574560923,-8.491623493316753,10.040125,2.4384510459785815,-6.259621,-12.069023,-68.00112097170721,-26.816101877912576,93200,-2.6511743,0.2043297,0.0,1.3715647,0.004896936006844044,-2.155426,0.990025,-0.0039452487,279000,2790,0.9941872,-7.387844456205534,5.969501192887997,932,9.761234,93200,2.1941683,-0.22383835636100827,-26.816101877912576,17.433757361247366,15,0.18964206,-6.261444,-31.57316936329546,0.14185298400116153,-60.506725,100,-3.3721998,0.6695835,-63.21407,100.0,0.1745018,-0.99828327,-0.066745274,100.0,-22.383835636100834,0.15944862,100,-12.086645,0.5038012788283338,-13.228636851069746,-0.5228836,8.165142,13.817959,0.05679962411522865,-0.011024264,5
-0.9981124,0.3248746269964613,-0.02965032123029232,186,-30.448492850523007,0.0029195960087236017,-0.3469645792535893,0.0019477169844321907,1.0671703349160444,1.9497089599899482,100,-6.2176967,-2.1224473,-9.209031428955939,-52.841946,456.60782650101464,0.4599876,-10.257069,0.0,3.4205735,100,7.574636,-0.0019820743930620156,-0.007071441511365537,-10.480847191591932,7.825706,2.4257846449909266,-0.04496998,-10.282069,-70.37548350848505,-34.69645792535893,93700,-2.6259532,0.23586093,0.0,1.4121552,0.0048965820169541985,-2.1130788,0.9994808,-0.009891469,280500,2805,0.99636465,-2.5053090978216597,14.641145003336204,937,7.606732,93700,1.9897258,-0.30448492850522996,-34.69645792535893,18.48382229837956,15,0.85030806,-6.1969614,-57.22744579636071,0.14143716299440712,-52.605434,100,-2.8485963,0.6507394,-54.136246,100.0,0.20916015,-0.9968138,0.08932361,100.0,-30.448492850523007,0.85871845,100,-10.242814,0.9064155530927454,-14.13467596550997,-0.46160632,8.763766,12.00647,0.055799953639507294,-0.011797833,5
-0.9969405,0.32281910700839944,0.17732563614845276,187,-36.53940865043521,0.0029759019962511957,-0.29995256774901075,0.010617310006637126,0.9706094688519691,1.9381057209975552,100,-6.3125386,-1.7062919,-8.210853103676175,-32.647366,459.03197084603016,0.4609296,-12.246875,0.0,3.0395987,100,8.737118,-0.018930143778644545,-0.0037413405175783466,-9.834744304456104,8.90193,2.4200155360158533,-0.31290847,-12.295907,-60.65740432189246,-29.99525677490107,94200,-2.6562,0.2267382,0.0,1.1026067,0.003747759008547291,-2.1171203,0.9975027,0.0039353417,282000,2820,0.99864864,-2.430888182088244,15.368105438091776,942,8.733767,94200,2.0619504,-0.36539408650435223,-29.99525677490107,20.319967722983183,15,0.83537436,-6.32754,-61.84910597425365,0.14174973699846305,-32.940514,100,-3.1737366,0.662982,-32.636147,100.0,0.1807344,-0.99718636,0.0004918027,100.0,-36.53940865043521,0.8257027,100,-12.297318,0.8699419918038166,-14.594399233602182,-0.55679333,5.963302,14.180092,0.0571276918053627,-0.008523717,5
-0.9979501,0.322768294980051,0.017321765422821045,188,-47.177230495650726,0.0028910120017826557,-0.2736049341982875,0.0019410850072745234,0.8805587148410815,1.9467988109972794,100,-6.339028,-0.9233935,-9.804605808576675,-34.82532,461.4586979180749,0.44424745,-11.220536,0.0,2.9842205,100,7.581188,-0.03393796603544907,-0.0072760315497768565,-9.363813308318369,7.5427127,2.4221587480278686,-6.2665033,-11.189514,-55.10560984346689,-27.36049341982874,94700,-2.7216098,0.23175372,0.0,1.0542732,0.004741038021165878,-2.1154284,0.9937298,0.0005656703,283500,2835,0.9993055,-7.319817978799217,25.903176403887134,947,7.59442,94700,2.00599,-0.47177230495650724,-27.36049341982874,14.799559575647207,15,0.023258043,-6.340456,-79.60237061069296,0.14301850702031516,-34.87558,100,-2.980584,0.6657596,-33.941845,100.0,0.18949065,-0.99968046,-0.056873947,100.0,-47.177230495650726,0.031947687,100,-11.178583,1.1071369702393035,-16.8711174795447,-0.5691645,5.582541,13.023005,0.055474139750003815,-0.0151662845,5
-0.99943405,0.32583138698828407,0.0753374695777893,189,-36.595181197990506,0.0029476940107997507,-0.33920946638773397,0.00196344600408338,1.167126150127899,1.9508671580115333,100,-6.284877,-2.0335822,-7.767288906039866,-46.76341,463.88922633908805,0.4544258,-12.016558,0.0,3.2888448,100,8.917371,-0.029303132696431658,-0.0046437666782746835,-11.471770667172024,9.040533,2.426004631037358,-6.271437,-11.920467,-87.02656087258916,-33.9209466387734,95200,-2.750321,0.211563,0.0,1.2276344,0.004871945013292134,-2.1042144,0.99932647,-0.011146286,285000,2850,0.99791944,-7.568937052205505,12.46267684674651,952,9.001426,95200,2.0259998,-0.36595181197990495,-33.9209466387734,22.09491115083398,15,0.0651572,-6.2825117,-52.43449685688352,0.13952300100936554,-46.150246,100,-3.140614,0.6708896,-45.929253,100.0,0.20737356,-0.99584395,0.08065592,100.0,-36.595181197990506,0.0864861,100,-11.876069,0.7243951830416345,-18.579169416335883,-0.43907744,5.5087366,13.718629,0.05515339970588684,-0.0035498904,5
-0.9994385,0.32261266000568867,0.15025730431079865,190,-42.252043647978894,0.002979768003569916,-0.33453330813266235,0.0019481939962133765,0.860816901063385,1.964218371984316,100,-6.183131,-4.516547,-8.180542310623455,-36.004654,466.33082825905876,0.47215843,-11.920859,0.0,3.0764275,100,8.368184,-0.058480422474162866,-0.008174631355855416,-10.470774079712971,8.790679,2.4370966349961236,-0.26114476,-11.78001,-87.08633229886117,-33.45333081326625,95700,-2.6693118,0.23584956,0.0,1.1567909,0.004910993011435494,-2.0620873,0.9988818,-0.009960739,286500,2865,0.99662906,-9.453754695699072,18.38755368181856,957,8.35489,95700,2.0517957,-0.4225204364797888,-33.45333081326625,23.713769378218824,15,1.4333162,-6.175312,-72.6130819546203,0.14042664799490012,-36.04649,100,-2.6967072,0.68484807,-36.85072,100.0,0.19154274,-0.999467,-0.072763324,100.0,-42.252043647978894,1.3970814,100,-11.802337,0.809525886896705,-23.856178058856234,-0.44674176,5.921084,13.557815,0.05496995151042938,-0.00059545896,5
-0.997189,0.3266073600098025,0.26865458488464355,191,-31.855754201344393,0.0030435689841397107,-0.26544245310531056,0.0020301640033721924,0.972064557986826,1.9242307289969176,100,-6.3139615,-3.5581198,-10.760255451519951,-56.84597,468.7382657440612,0.45698458,-11.977472,0.0,2.362568,100,9.916178,-0.020614933390414657,-0.0058493743165200975,-10.613670248072268,9.811763,2.402839406975545,-1.0506735,-12.177807,-54.95954516448322,-26.544245310531053,96200,-2.7020688,0.23164044,0.0,1.2545818,0.0045863339910283685,-2.1354177,0.9928958,0.0044594,288000,2880,0.9988145,-5.832694417648045,19.53859526757694,962,10.000437,96200,2.0926294,-0.31855754201344394,-26.544245310531053,18.455372580170668,15,7.8154244,-6.286532,-69.55912122267932,0.1423412509902846,-55.846523,100,-3.613455,0.69233996,-55.85765,100.0,0.19003768,-0.9998222,-0.08195314,100.0,-31.855754201344393,7.6671023,100,-12.134141,0.9909003942754095,-15.084362289073365,-0.45370683,5.6614075,14.015471,0.05501749366521835,-0.01885772,5
-0.99744046,0.3297491500270553,-0.09668362885713577,192,-37.09404440305868,0.0029700119921471924,-0.3860099095572282,0.0015585249930154532,0.9136695598265712,1.9423804200196173,100,-6.1421275,-1.4845897,-8.532602950684025,-34.622604,471.1639254830661,0.439212,-12.275721,0.0,2.9399889,100,8.576798,-0.015599992669985033,-0.004821861641426369,-9.455626765442956,8.69106,2.42114789201878,-0.16819225,-12.2221155,-67.4202715560269,-38.600990955722835,96700,-2.581388,0.2270616,0.0,1.1164724,0.0036479340051300824,-2.145753,0.9991152,-0.010879776,289500,2895,0.9984905,-8.652252972998923,15.011405943267766,967,8.5901985,96700,1.9665526,-0.3709404440305869,-38.600990955722835,20.604614268935393,15,0.44556144,-6.1426916,-57.37549665520245,0.1408418509818148,-35.09708,100,-2.9036324,0.5928199,-35.84288,100.0,0.18424219,-0.9811522,-0.04929922,100.0,-37.09404440305868,0.44703543,100,-12.182664,0.8639580622638066,-16.44034161359301,-0.5061144,6.0327473,13.84911,0.0555407851934433,0.010684256,5
-0.9982541,0.32527380701503716,0.6071569323539734,193,-42.52793308353033,0.00292199500836432,-0.35411904726138044,0.001604947989108041,1.0445288598764344,1.9213382829912007,100,-6.3320785,-0.88411534,-9.293526477204903,-61.953457,473.5668968500686,0.50615937,-12.33067,0.0,3.6410613,100,10.569698,-0.01113755659487862,-0.0046860569637604006,-10.287201735911008,10.877845,2.3984239720157348,-6.265749,-12.069243,-83.04340494109955,-35.41190472613804,97200,-2.6590009,0.22857946,0.0,1.5329174,0.0048358640051446855,-2.0208175,0.9990996,0.0012164876,291000,2910,0.9977951,-4.50466945754418,17.730533998841793,972,10.599223,97200,2.2110898,-0.42527933083530334,-35.41190472613804,21.087363388700616,15,0.47962594,-6.349902,-62.26736660981985,0.14244907500687987,-61.85382,100,-2.9647663,0.81961817,-65.526024,100.0,0.2039895,-0.99849725,0.027085934,100.0,-42.52793308353033,0.378987,100,-12.068455,1.034438368532485,-14.150681084307134,-0.27334547,11.653139,13.895015,0.05634429305791855,-0.005602155,5
-0.9993005,0.3297238720115274,-1.3340572118759155,194,-37.956163180756384,0.0029483699763659388,-0.34477018064346493,0.0016821939789224416,1.1060219725935072,1.9485685359977651,100,-6.301608,-4.897826,-11.309512556600467,-29.888386,475.9997906849603,0.35234642,-10.106137,0.0,2.9529462,100,6.556535,-0.007729227310433191,-0.002260563330001309,-10.478246556321611,6.6410384,2.428335275966674,-0.060075484,-10.231175,-81.12756244773087,-34.47701806434649,97700,-2.6351585,0.2599884,0.0,1.5439954,0.004839990986511111,-2.1324253,0.99808335,0.009917214,292500,2925,0.99937505,-2.877859934739135,16.162572886089553,977,6.5585074,97700,1.5362011,-0.37956163180756386,-34.47701806434649,21.675659250995416,15,1.2173582,-6.2767997,-64.78478153188772,0.14057231301558204,-30.04409,100,-2.7800303,0.5323407,-30.055758,100.0,0.1955504,-0.9976437,-0.053747296,100.0,-37.956163180756384,1.1994623,100,-10.222002,1.1727762115202094,-14.76515763024217,-0.6006378,6.577243,11.676327,0.05633612349629402,-0.006838744,5
-0.9988519,0.32267379498807713,-0.19528429210186005,195,-46.29183778338319,0.0029426539840642363,-0.29478366762741,0.0019511540012899786,0.9939782272472888,1.9482075390114915,100,-6.2345295,-9.344844,-9.528389625095935,-43.12043,478.4254692659888,0.5066825,-12.48435,0.0,2.7779248,100,9.491463,-0.010565742957635365,-0.0032367551519223918,-8.771524974372968,9.464585,2.4211561219999567,-6.350803,-12.44583,-71.75022351109217,-29.478366762741004,98200,-2.6024756,0.24812938,0.0,1.574787,0.004888958006631583,-2.075953,0.9996869,0.009194824,294000,2940,0.9977753,-3.6602160319984374,17.090435748503676,982,9.512446,98200,1.932203,-0.4629183778338319,-29.478366762741004,18.78957139398223,15,0.03695859,-6.1595902,-62.476761933749145,0.14049202200840227,-43.092945,100,-2.930437,0.70379007,-43.401985,100.0,0.18897933,-0.9994625,-0.022060933,100.0,-46.29183778338319,0.029302789,100,-12.421758,1.1745634214756566,-18.53965251796236,-0.3068455,6.9470005,13.999368,0.056108128279447556,0.017391331,5
-0.9985125,0.32542911198106594,-0.11659819632768631,196,-37.69790566116448,0.0028357660048641264,-0.2507261525016776,0.0019497150206007063,0.798298988112575,1.9607671900012065,100,-6.0504355,-3.6220212,-9.47714033167463,-59.38661,480.8660219690355,0.48325217,-11.856792,0.0,3.2078307,100,9.470133,-0.03419622184268227,-0.009950316182556066,-9.495331023772257,9.593283,2.4364647309994325,-0.32869914,-11.836094,-56.70594472748078,-25.072615250167757,98700,-2.6006997,0.24730372,0.0,1.447124,0.004866064002271742,-2.101707,0.9999817,0.009043933,295500,2955,0.99757075,-3.692324713244679,14.378088076015528,987,9.483866,98700,1.9592525,-0.37697905661164494,-25.072615250167757,17.37469637020424,15,2.6837249,-6.079156,-61.91215121538593,0.1406168839894235,-58.803066,100,-3.1854517,0.73832923,-54.724773,100.0,0.17342775,-0.99916947,-0.100769326,100.0,-37.69790566116448,2.507695,100,-11.791936,1.1032680232603946,-16.82075598821984,-0.54026306,8.317103,13.468218,0.057181067764759064,0.007416543,5
-0.99670297,0.32297417099471204,0.6545779705047607,197,-41.929538354559426,0.0029376010061241686,-0.31714356165166835,0.0019480379996821284,1.0393214522454886,1.9611862440069672,100,-6.2506104,-2.148932,-9.714448893437986,-46.451057,483.30375491199084,0.47424942,-12.520941,0.0,3.09658,100,9.558919,-0.007989634245438583,-0.012766968859908601,-11.433704691173833,9.705763,2.4332161789934617,-0.06289674,-12.471722,-61.86465677247489,-31.714356165166844,99200,-2.7205954,0.23992777,0.0,1.4441767,0.0048690429830458015,-2.1251493,0.998919,0.007346282,297000,2970,0.9987863,-2.5992795938066924,20.847308812301772,992,9.504076,99200,2.2284238,-0.41929538354559426,-31.714356165166844,21.915947877119297,15,0.455458,-6.2187586,-69.87537707739826,0.13930108200293034,-48.22444,100,-3.4188068,0.74765337,-47.688305,100.0,0.20170884,-0.99983144,-0.013550431,100.0,-41.929538354559426,0.44475117,100,-12.452976,1.017689357278841,-20.333645669614935,-0.4607117,9.666811,14.56604,0.05695459246635437,0.013692821,5
-0.9993169,0.3227750149962958,-0.6167095899581909,198,-37.44093636929969,0.0030603110208176076,-0.2759179113579103,0.001959927991265431,0.955836668948855,1.955321119981818,100,-6.324546,-3.744317,-8.929522597271808,-69.03898,485.7398902820132,0.4441189,-12.538336,0.0,3.328378,100,9.61954,-0.023723989106792222,-0.004719799906995071,-10.883506671031189,9.527561,2.4320156219764613,-6.2373466,-12.450762,-93.14638259924575,-27.591791135791023,99700,-2.600337,0.252343,0.0,1.387802,0.0044199900003150105,-2.0841076,0.9994294,-0.015169328,298500,2985,0.99289197,-5.786950206435356,12.929002855441741,997,9.69296,99700,1.784655,-0.3744093636929969,-27.591791135791023,26.25732278615025,15,0.29627836,-6.2931347,-57.83790940758648,0.14447925798594952,-67.82925,100,-3.0607786,0.6521874,-64.25953,100.0,0.18895231,-0.9997898,0.04623965,100.0,-37.44093636929969,0.19706552,100,-12.421756,1.0284396166647631,-26.3683683003945,-0.34761602,6.1570807,13.897771,0.057037800550460815,-0.0027079354,5
-0.99890536,0.33640807299525477,-0.11427318304777145,199,-33.879161134914874,0.0026793249999172986,-0.3100996928191718,0.0099846140074078,0.9821346947025938,1.9346463039983064,100,-6.243837,-1.1446612,-7.057338813004774,-45.12776,488.1714677719865,0.48755267,-11.117804,0.0,2.6365345,100,7.9186296,-0.04592446525342958,-0.017004281663466504,-11.517131342228547,8.259749,2.426907241984736,-0.18897304,-11.254031,-90.89269218789961,-31.009969281917186,100000,-2.6176443,0.22056228,0.0,1.1320127,0.0048891089973039925,-2.0725515,0.9976446,0.0013587291,300000,3000,0.99818915,-9.106779455738947,19.823145782721895,1002,7.9611025,100200,1.9604923,-0.33879161134914876,-31.009969281917186,23.006130322763536,15,2.000036,-6.273174,-72.86457060448801,0.13829981698654592,-44.883602,100,-3.1256,0.7124876,-45.914066,100.0,0.18912642,-0.99988794,-0.00053474965,100.0,-33.879161134914874,2.0077317,100,-11.236861,0.7495374180878961,-18.442655340692077,-0.49444944,5.557108,12.899797,0.0554383359849453,0.019800004,5
-0.9967049,0.32329026798834093,-0.41428670287132263,200,-34.30304718147675,0.0027588730154093355,-0.35682458075204637,0.0020088539749849588,0.8634664646905571,1.947744966018945,100,-6.196979,-2.8467617,-6.694024058340963,-30.667141,490.5975606480206,0.4221123,-10.78587,0.0,3.08315,100,7.5507584,-0.03086122886503392,-0.010433683654025633,-9.529405563857631,7.468465,2.421517025999492,-1.003313,-10.962149,-77.65371275155458,-35.68245807520464,100000,-2.5149207,0.24930614,0.0,1.1579728,0.0047224249865394086,-2.0898256,0.9989588,0.0057631326,301500,3015,0.99954444,-6.626950345366443,4.4857284792049965,1007,7.5682445,100700,1.8571228,-0.3430304718147676,-35.68245807520464,23.835823999106523,15,6.943275,-6.2002816,-40.3647021458525,0.14099164001527242,-30.48375,100,-2.8882058,0.598256,-31.06627,100.0,0.18654184,-0.9158187,-0.019778766,100.0,-34.30304718147675,6.870228,100,-10.945244,0.8612940763550558,-28.97235724482257,-0.5675217,5.4162097,12.714932,0.05503426119685173,0.036145866,5
-0.99942684,0.3290096109849401,0.34948837757110596,201,-37.54130652344791,0.0028735319792758673,-0.35204211517487866,0.0015484720061067492,1.1544526669038861,1.9384975580032915,100,-6.132227,-0.98491174,-11.281205233209917,-53.344177,493.0166809299553,0.46936765,-11.734674,0.0,3.379562,100,9.200394,-0.0018226632674034056,-0.0046989547239754135,-11.650267160187552,9.427289,2.414845645951573,-0.15417956,-11.646318,-62.672033721419794,-35.204211517487856,100000,-2.7536438,0.24962313,0.0,1.0670726,0.004834609979297966,-2.1768725,0.9992354,-0.0047098272,303000,3030,0.9978548,-2.073558926936183,20.251957372637282,1012,9.210128,101200,2.1217022,-0.37541306523447887,-35.204211517487856,19.35892882794184,15,0.7962558,-6.163785,-67.7784497836741,0.13808186299866065,-52.687298,100,-3.3684382,0.6606356,-52.78483,100.0,0.20126097,-0.99914736,-0.01610574,100.0,-37.54130652344791,0.75509226,100,-11.653028,1.2318314094561247,-12.530425523495355,-0.303851,7.693379,13.578164,0.056613631546497345,0.031758603,5
-0.9992514,0.32638167700497434,0.9514375329017639,202,-30.838716131567686,0.0026877000054810196,-0.2984589723429382,0.0015479409776162356,1.0327363462246986,1.966479065013118,100,-6.131725,-0.23356034,-7.8011297550669125,-34.409676,495.4615002539649,0.46420187,-13.116556,0.0,3.2284033,100,9.046681,-0.016361415050858783,-0.002656812696017696,-10.869526371844277,9.219367,2.440435252006864,-0.22264154,-13.631288,-86.83652324710283,-29.84589723429382,100000,-2.776545,0.22346677,0.0,0.9927631,0.0048721049970481545,-2.2481785,0.99739754,-0.0111210365,304500,3045,0.998602,-6.2152952755349204,10.672703358682034,1017,9.026353,101700,2.3333788,-0.3083871613156768,-29.84589723429382,24.622009076735356,15,14.259949,-6.084588,-46.79813599863881,0.13846676400862634,-34.785103,100,-2.963791,0.5811087,-34.130726,100.0,0.19125879,-0.99828064,-0.059603672,100.0,-30.838716131567686,14.146791,100,-13.609736,0.8579997846862578,-17.69001517032079,-0.40438038,5.2922854,15.761535,0.057619281113147736,-0.0027103138,5
