replay_buffer/size,trainer/Q1 Predictions Max,evaluation/Actions Mean,exploration/Returns Min,evaluation/num paths total,trainer/Log Pis Mean,trainer/Alpha,trainer/Q1 Predictions Std,time/epoch (s),trainer/Policy log std Mean,time/evaluation sampling (s),exploration/path length Mean,exploration/path length Std,exploration/Actions Min,exploration/Returns Mean,trainer/Log Pis Max,evaluation/Rewards Std,trainer/Q1 Predictions Min,time/training (s),time/exploration sampling (s),trainer/Policy mu Min,evaluation/Returns Max,trainer/Policy mu Std,trainer/Q2 Predictions Min,evaluation/path length Max,trainer/Q1 Predictions Mean,exploration/Actions Std,exploration/Rewards Max,exploration/Num Paths,trainer/QF1 Loss,exploration/Returns Std,trainer/Policy log std Std,trainer/Policy log std Max,exploration/Actions Mean,evaluation/num steps total,evaluation/Rewards Mean,exploration/num steps total,exploration/Returns Max,evaluation/Rewards Min,exploration/Rewards Min,evaluation/Rewards Max,trainer/Q2 Predictions Mean,exploration/path length Max,exploration/Actions Max,evaluation/Num Paths,Epoch,evaluation/Average Returns,time/total (s),exploration/Average Returns,evaluation/path length Mean,trainer/Q2 Predictions Max,trainer/Policy mu Mean,trainer/Q Targets Mean,evaluation/Actions Std,evaluation/Returns Min,trainer/Alpha Loss,evaluation/Returns Std,trainer/Policy log std Min,exploration/Rewards Mean,exploration/path length Min,evaluation/Returns Mean,trainer/Policy mu Max,exploration/Rewards Std,trainer/Policy Loss,time/saving (s),time/logging (s),trainer/Q2 Predictions Std,evaluation/Actions Max,trainer/Log Pis Min,time/data storing (s),evaluation/Actions Min,evaluation/path length Std,trainer/Q Targets Min,trainer/Q Targets Max,trainer/Log Pis Std,exploration/num paths total,trainer/Q Targets Std,evaluation/path length Min,trainer/QF2 Loss
10700,-33.043427,0.014319716,-421.6902525946801,315,1.4595666,0.0792313665151596,34.145615,2.421443464991171,-1.4242843,0.3430892910109833,100.0,0.0,-0.9846515,-225.61223131691509,5.3488426,2.22342713850624,-137.62999,1.91628590397886,0.14786645901040174,-2.2584326,-44.74277343093704,0.93917304,-137.82304,100,-89.64687,0.27225834,-1.0635265089562893,5,32.61107,100.73789847877813,0.3809261,-0.47252756,0.0124179665,31500,-2.6799322295378505,10700,-148.06630578566114,-9.893351651553493,-5.355363743491751,-0.44560843583164617,-89.654396,100,0.9905,15,20,-267.99322295378505,52.843716168164974,-225.61223131691509,100.0,-32.959606,0.34678566,-89.7176,0.17933421,-589.3126572763508,-1.370140552520752,211.88496163131933,-2.1324787,-2.2561223131691506,100,-267.99322295378505,2.7530575,1.0794254816412792,89.9229,0.006773903995053843,0.0044335850107017905,34.190002,0.9968371,-2.9165199,0.002994321985170245,-0.99574846,0.0,-139.56123,-4.9677405,1.5608106,107,35.19579,100,32.195103
11200,-33.85654,0.008582753,-511.98017344324404,330,1.4213954,0.0725317969918251,37.609882,2.3889206390304025,-1.3746598,0.3304283290053718,100.0,0.0,-0.81342983,-292.5746102541681,7.2335286,1.704482763970865,-148.95782,1.9074721850047354,0.14128840900957584,-2.6512108,-78.99770926623809,1.0182416,-148.51546,100,-85.9915,0.31623462,-0.41076633729466405,5,3.3650434,178.20775159062924,0.37608093,-0.42251945,0.03195431,33000,-2.455277950572829,11200,-77.4484994767052,-10.566837484609598,-6.174137295713664,-0.5262995571881576,-85.99319,100,0.99815434,15,21,-245.52779505728296,55.23699202015996,-292.5746102541681,100.0,-33.839916,0.050428405,-87.513916,0.18084002,-525.0674619862046,-1.5179730653762817,155.46764538491956,-1.987478,-2.9257461025416815,100,-245.52779505728296,3.0975544,1.8633791067970171,86.085915,0.0019325870089232922,0.004760028008604422,37.518887,0.9970431,-3.199845,0.0030391009931918234,-0.997604,0.0,-150.06836,-34.36923,1.7662493,112,38.205383,100,3.5263479
11700,-34.318546,0.0022026922,-396.05775287700624,345,1.6972629,0.06600048393011093,38.00253,2.4032643269747496,-1.4755435,0.33369729699916206,100.0,0.0,-0.9957613,-227.51838279634384,6.337656,1.3784979535883917,-150.3744,1.9214327189838514,0.13880774300196208,-2.7891903,-69.20175608204624,1.001945,-150.15503,100,-85.62183,0.26604223,-0.4030253784434492,5,68.09155,120.46516025003127,0.40457714,-0.28459042,-0.013782011,34500,-2.3055921980406007,11700,-90.19624145937048,-11.164492436518142,-8.722941186123993,-0.4664827597335777,-85.66064,100,0.7934378,15,22,-230.5592198040601,57.644426756131,-227.51838279634384,100.0,-34.1713,-0.004623802,-85.726204,0.16481578,-452.12602076012075,-0.8228030204772949,120.42065302347748,-2.0262005,-2.2751838279634384,100,-230.5592198040601,2.5665672,1.2721692989427906,86.352875,0.0015593839925713837,0.004775734996655956,38.052464,0.9934623,-1.7628868,0.0029914490005467087,-0.9973892,0.0,-151.26378,-2.0364199,1.5043083,117,39.51337,100,67.73637
12200,-34.559174,0.018131102,-503.9261122233731,360,1.8541434,0.061935070902109146,36.888916,2.398983049002709,-1.5876279,0.3249967339797877,100.0,0.0,-0.99788606,-283.26402012110617,7.1437316,1.413169065486544,-156.03812,1.9256722330173943,0.1384830950119067,-3.128984,-88.23469513424742,1.0614824,-155.95256,100,-85.8666,0.27027532,-0.7525225192221673,5,1.8166654,150.43612145381022,0.4479478,-0.4657954,-0.014586569,36000,-2.237265155430361,12200,-123.63536191409501,-9.540831979061178,-7.8867052214225435,-0.6127624728222205,-85.88622,100,0.9937962,15,23,-223.72651554303602,60.047731364145875,-283.26402012110617,100.0,-34.248604,0.031393994,-86.90235,0.16868517,-417.8434316660525,-0.40571388602256775,118.13007768896288,-2.315385,-2.8326402012110616,100,-223.72651554303602,3.1049438,1.5922270022228944,86.50623,0.001954954001121223,0.004864212998654693,36.942177,0.9973291,-3.0907073,0.003011819993844256,-0.96987206,0.0,-157.43675,-34.989212,1.7457902,122,37.231167,100,1.8772411
12700,-35.809742,-0.007922989,-479.2937210861372,375,1.7825866,0.058669641613960266,41.53715,2.422719561960548,-1.6202823,0.3394658979959786,100.0,0.0,-0.9991821,-323.5556028360007,6.342613,1.2674325887613236,-161.9867,1.9353972039825749,0.1381819239759352,-2.982173,-79.35779232067398,0.9080353,-164.97978,100,-87.21466,0.33602312,-0.6670006911307819,5,1.1225821,140.96096111902858,0.45683253,-0.14502217,-0.015650017,37500,-2.5136491675470976,12700,-159.07522714797247,-9.59256777227369,-10.597517957965618,-0.20016634204684441,-87.27029,100,0.99427104,15,24,-251.36491675470972,62.474663973087445,-323.5556028360007,100.0,-35.8031,0.040295564,-87.61268,0.15704028,-446.472890178326,-0.6165237426757812,111.77672151985318,-2.2756934,-3.235556028360006,100,-251.36491675470972,3.133908,1.8277806645270807,88.06594,0.0019704659935086966,0.0047532820026390254,41.547276,0.96886414,-3.186262,0.0029507880099117756,-0.9970774,0.0,-166.75359,-35.46992,1.4699985,127,42.010433,100,0.8962209
13200,-35.560986,0.014060198,-323.0270012536912,390,1.7894554,0.05545351281762123,39.189453,2.420249246992171,-1.6468561,0.3341009519936051,100.0,0.0,-0.99484336,-238.9123415596999,6.407709,1.3563025078825248,-165.43343,1.9339631460024975,0.14255740598309785,-3.4251742,-47.68663826372644,0.95801425,-165.89243,100,-86.575714,0.25794002,-0.43635603003895324,5,2.824231,77.08694041960169,0.4560349,-0.1343315,0.014978732,39000,-2.5525853920264368,13200,-94.34865350471283,-8.846977841476567,-8.55899924040012,-0.38206336852006484,-86.63952,100,0.99695456,15,25,-255.2585392026436,64.89889924009913,-238.9123415596999,100.0,-35.501324,-0.08976262,-87.70211,0.23834518,-378.49283032181773,-0.6089050769805908,121.62111241861027,-2.2235215,-2.389123415596999,100,-255.2585392026436,3.2255108,0.9626239747201489,87.05381,0.0019774930260609835,0.004802327981451526,39.178493,0.99497867,-1.9984026,0.0028479220054578036,-0.9984764,0.0,-167.48872,-36.42434,1.5937053,132,39.78997,100,2.8755186
13700,-37.04264,0.0020974455,-636.9203902184353,405,1.9620265,0.05314302444458008,46.156624,2.4117298040073365,-1.6279901,0.32176878800964914,100.0,0.0,-0.99821496,-411.2428980314206,6.7791185,1.8254320833325042,-172.60419,1.9391461570048705,0.14105584099888802,-3.1594665,-58.250246715619504,1.0242935,-172.27856,100,-100.143166,0.27588663,-0.9348235481989844,5,1.8826149,193.3348319999639,0.445861,-0.6214199,0.0034565134,40500,-2.869664470470759,13700,-142.45454719877083,-10.353675981139503,-8.295761332342233,-0.5152950563457572,-100.15209,100,0.9953696,15,26,-286.9664470470759,67.31507087708451,-411.2428980314206,100.0,-37.175873,0.21560568,-100.63406,0.15278687,-643.4383992447251,-0.11144384741783142,174.04700088318256,-2.3575952,-4.112428980314206,100,-286.9664470470759,3.1792595,2.051526782211756,101.00983,0.001953387982212007,0.004759584000566974,46.174454,0.99824935,-2.536858,0.0030460460111498833,-0.99362737,0.0,-173.44528,-37.362755,1.5833715,137,46.500404,100,1.824726
14200,-37.60262,0.009896461,-215.8123195845739,420,2.0274377,0.04990388825535774,44.813053,2.458609129040269,-1.5921406,0.32956910200300626,100.0,0.0,-0.99472135,-137.16087704471724,7.8970075,1.2469459608591509,-174.5557,1.9770303459954448,0.1422239450039342,-3.7490199,-84.09730800506588,0.9933627,-174.71251,100,-94.10706,0.23598567,-0.537628734653614,5,18.864082,42.504848516473736,0.49261007,-0.22180831,0.013396135,42000,-2.4854193254612795,14200,-87.3993397033187,-9.863020787417044,-8.137869183334642,-0.08806811786067077,-94.11128,100,0.9959192,15,27,-248.54193254612795,69.77787026207079,-137.16087704471724,100.0,-37.72798,-0.39063758,-94.47538,0.17797878,-358.7234306307395,0.08224733173847198,106.59027658678175,-2.295143,-1.3716087704471722,100,-248.54193254612795,2.5165358,0.7670133861405973,94.97668,0.0019399380253162235,0.004753860004711896,44.82273,0.9955769,-2.1799312,0.003091938007855788,-0.9925672,0.0,-176.37259,-0.93938476,1.6148742,142,45.885635,100,18.891083
14700,-38.697083,0.02043979,-418.666126390704,435,1.605297,0.051825933158397675,49.3235,2.4230523419973906,-1.4901615,0.34375750200706534,100.0,0.0,-0.99580634,-165.0563175192898,6.532026,1.3592025059576602,-176.34024,1.9277315369981807,0.1420737449952867,-3.8861294,-81.95949254811494,0.9920749,-177.16891,100,-91.47696,0.25733444,-0.3193549177771717,5,3.5707777,127.48984997312463,0.4749401,0.17144275,0.0063229697,43500,-2.349343631726928,14700,-76.27086575120603,-9.978514300360482,-5.062163800604601,-0.806025317544148,-91.459076,100,0.98826325,15,28,-234.9343631726928,72.20501018097275,-165.0563175192898,100.0,-38.671223,-0.117457956,-92.56358,0.16789798,-423.46454782128734,-1.1681643724441528,113.79920749171713,-2.4037135,-1.6505631751928984,100,-234.9343631726928,2.7111728,1.329076478648293,92.178185,0.00195864200941287,0.004751996981212869,49.356365,0.9979262,-2.3527336,0.0027789190062321723,-0.99829614,0.0,-179.74615,-38.791954,1.58332,147,50.062786,100,3.2684026
15200,-39.21184,0.016222026,-303.3195021140527,450,1.92793,0.0493055023252964,46.70288,2.455773483001394,-1.5677998,0.3332985529850703,100.0,0.0,-0.9867614,-198.0789348903342,9.944252,1.6403681963658727,-190.87547,1.9695439729839563,0.14302243501879275,-3.5942342,-28.914126538623123,1.0032669,-192.45403,100,-88.28456,0.24712741,-0.6400801191911751,5,15.99487,84.74101616330893,0.46903923,-0.29176462,0.012898765,45000,-2.6233467366519783,15200,-109.67739344984567,-11.094366504559577,-8.593105499771196,-0.20783326157180607,-88.2638,100,0.99860305,15,29,-262.33467366519795,74.6650189050124,-198.0789348903342,100.0,-38.997223,-0.30662033,-88.253624,0.25918576,-649.1209108881761,-0.2169029861688614,148.46251048813332,-2.4669905,-1.9807893489033415,100,-262.33467366519795,2.8861425,1.2042018457008812,89.288795,0.0019621599931269884,0.004775650013471022,46.870384,0.99873745,-2.763749,0.003170712006976828,-0.9994446,0.0,-192.02342,-1.8308396,1.8730831,152,47.544025,100,15.579753
15700,-40.14769,-0.013645742,-327.20863826884755,465,2.0092115,0.049615222960710526,49.22533,2.4122471940063406,-1.5317621,0.32742748700547963,100.0,0.0,-0.99973184,-241.9260196415445,7.856655,1.276993380875734,-183.54636,1.9377214220003225,0.13742322000325657,-3.101898,-58.448265198272345,1.0914382,-183.30504,100,-102.012634,0.25459436,-0.8588086768893586,5,53.3006,100.76642748151902,0.5830285,-0.26243213,-0.020324428,46500,-2.0067910447986335,15700,-114.95651278891626,-9.74679555459152,-10.709564354339784,-0.4248107831807272,-102.01133,100,0.9934965,15,30,-200.67910447986335,77.08140644105151,-241.9260196415445,100.0,-40.146404,-0.23620877,-101.86636,0.1703639,-370.4949846230393,0.02766558714210987,105.82103334147875,-2.4619603,-2.419260196415446,100,-200.67910447986335,3.341354,1.2963238844834208,103.0821,0.001994577993173152,0.00478578099864535,49.208614,0.9963179,-2.3373973,0.0028947060054633766,-0.999111,0.0,-183.85568,-1.4682593,1.9561175,157,50.596138,100,53.369183
16200,-40.295906,0.024437329,-345.11319829479606,480,1.8507891,0.04850653558969498,47.35368,2.4140353190305177,-1.7499475,0.3317693800199777,100.0,0.0,-0.99983746,-241.71533434615367,5.442556,1.1959970410711795,-185.26537,1.9311495120055042,0.1412190250121057,-3.0260048,-111.16850359626075,0.7697941,-185.47153,100,-94.84366,0.32611752,-0.057220383854065825,5,222.1867,119.23660920388272,0.5208642,-0.33923802,-0.015405708,48000,-2.488751478435801,16200,-71.71082506261182,-9.465340626528306,-11.506958061969142,-0.930319761795017,-94.850136,100,0.9985798,15,31,-248.87514784358012,79.49975603009807,-241.71533434615367,100.0,-40.411488,-0.4185495,-94.008766,0.23998848,-474.7703728924826,-0.4515492618083954,105.8473785779802,-2.553055,-2.417153343461536,100,-248.87514784358012,2.0827262,1.6118832937303944,95.815285,0.001974403014173731,0.004768104990944266,47.36792,0.99399436,-1.5356218,0.003154893987812102,-0.998437,0.0,-186.76978,-4.374354,1.4621224,162,48.130768,100,221.6997
16700,-40.903904,-0.00709339,-371.36633954182133,495,2.0135427,0.04850873351097107,46.22881,2.416375286964467,-1.6487557,0.3288069069967605,100.0,0.0,-0.99941504,-232.8802235791433,6.749883,1.2736441161585685,-187.86449,1.9346279900055379,0.14310013799695298,-3.0608845,-65.20656726382987,1.0273408,-188.05629,100,-88.69578,0.3048867,-0.15090994557710036,5,237.20416,113.19641415266514,0.52526927,-0.24520153,-0.00044420885,49500,-1.8793109321445869,16700,-64.90275959876446,-9.643622808613928,-10.2825886323251,-0.5228528635127688,-88.690735,100,0.9968068,15,32,-187.93109321445868,81.92036343406653,-232.8802235791433,100.0,-41.028763,-0.30796954,-88.15385,0.17839277,-390.08690813051896,0.04098309949040413,104.02731114751857,-2.5083985,-2.328802235791432,100,-187.93109321445868,3.0957978,1.4256195050828675,89.50611,0.001925130985910073,0.004854178987443447,46.174652,0.9980904,-2.5044591,0.0030609419918619096,-0.9991516,0.0,-189.00357,-3.387964,1.6919342,167,46.547997,100,237.31752
17200,-42.155582,-0.004683315,-340.2508807144253,510,1.6130688,0.04839880019426346,51.847027,2.4122722540050745,-1.6818631,0.33142314897850156,100.0,0.0,-0.99679685,-206.06064592096862,8.984395,1.4018709773021805,-193.91844,1.9206613250134978,0.14095289501710795,-3.1494045,-22.728743890785186,0.9513623,-195.39198,100,-99.17506,0.25937226,-0.6224360304946622,5,19.347948,99.63487477335197,0.5403576,-0.19251484,0.010725046,51000,-2.2413180965987953,17200,-115.65369002705062,-10.622198177789176,-9.842767722421364,-0.1897255052867617,-99.169876,100,0.9982327,15,33,-224.1318096598795,84.33712578008999,-206.06064592096862,100.0,-42.25766,-0.25354505,-99.537315,0.1956565,-348.58360148382104,-1.1716831922531128,104.93290691362621,-2.5843856,-2.060606459209686,100,-224.1318096598795,3.037896,1.3504579514911732,100.15398,0.011385947989765555,0.004767795995576307,51.9078,0.99944794,-3.9109924,0.003081141010625288,-0.99948275,0.0,-195.13062,-1.0376763,1.8218385,172,52.8951,100,19.186384
17700,-42.82611,0.006759388,-378.14736472878985,525,1.7957108,0.046749114990234375,45.00403,2.403610491019208,-1.597873,0.3298652719822712,100.0,0.0,-0.99970853,-158.97163651125155,6.8808727,1.2950694892995704,-193.188,1.924766931013437,0.13935678300913423,-3.0248282,-132.36911130865377,0.9810252,-193.48657,100,-83.46757,0.2461039,-0.049695788381700086,5,148.67668,123.16815675562073,0.54079145,-0.20710199,-0.0053135403,52500,-2.9519280673169948,17700,-34.266418445229625,-10.529518111783247,-9.442961766871978,-1.117785632739237,-83.46731,100,0.99465746,15,34,-295.1928067316995,86.74523485315149,-158.97163651125155,100.0,-42.714783,-0.09494263,-83.13957,0.17918888,-469.4697714223524,-0.625684916973114,115.42084875960778,-2.4797437,-1.5897163651125152,100,-295.1928067316995,2.8548522,1.5485512712971568,84.64249,0.0019477689929772168,0.004759021016070619,44.975418,0.9967718,-1.316119,0.002914715005317703,-0.9984834,0.0,-195.02875,-3.219449,1.5292681,177,46.24575,100,148.67899
18200,-42.522785,-0.0025777228,-399.96362322227566,540,2.2206898,0.051349442452192307,49.605938,2.4157164960051887,-1.6977429,0.33561432699207217,100.0,0.0,-0.99968547,-167.15258329817001,9.09528,1.1598511770652506,-191.44798,1.9320570960117038,0.13821451799594797,-3.5395985,-31.415587213689687,1.005961,-191.25067,100,-92.75983,0.21278606,-0.04725657228082287,5,2.4914224,124.38705228742127,0.5701654,0.017012209,-0.006100592,54000,-2.3125053169517615,18200,-24.551224758264112,-8.632989546447659,-7.398141297731923,-0.09205084419629063,-92.72718,100,0.60511714,15,35,-231.2505316951761,89.16542404019856,-167.15258329817001,100.0,-42.459286,-0.37668028,-93.86812,0.17643267,-421.0199634702439,0.6552630066871643,97.8139827348753,-2.7329838,-1.6715258329817002,100,-231.2505316951761,2.935567,1.3514195769313186,93.9294,0.0019598260114435107,0.004756957001518458,49.60919,0.9993867,-2.5148857,0.003113771992502734,-0.999231,0.0,-195.89233,-44.07969,1.6376576,182,50.346382,100,2.5314002
18700,-42.551884,0.005706509,-308.67979553848875,555,2.0048933,0.05271945521235466,49.84466,2.3995586169767193,-1.715134,0.33421058498788625,100.0,0.0,-0.99861056,-164.9900086864434,10.08717,0.9622758595075745,-192.72672,1.9183854820148554,0.13724195599206723,-2.841735,-106.18285857126872,1.0168117,-192.91162,100,-91.62635,0.25833783,-0.48027550554047405,5,25.76293,72.67248078238528,0.55301267,-0.53026396,0.022124313,55500,-2.621127586185621,18700,-116.6231428101117,-9.221543479977479,-8.619047162325447,-0.8087266991047025,-91.59518,100,0.99968755,15,36,-262.11275861856217,91.56918393616797,-164.9900086864434,100.0,-42.344498,-0.22705577,-92.08032,0.16108988,-367.04407929564655,0.014399843290448189,80.65583532439355,-2.6179216,-1.649900086864434,100,-262.11275861856217,4.304991,1.2360572816454056,92.861664,0.00196324399439618,0.004780474002473056,49.840736,0.9996227,-1.1267964,0.0029768759850412607,-0.9969422,0.0,-194.58604,-1.5816981,1.7473232,187,50.92655,100,25.765408
19200,-42.469513,0.0044529513,-295.14353165120815,570,2.191437,0.052955228835344315,52.55147,2.393814762996044,-1.6517327,0.3248265690053813,100.0,0.0,-0.99966884,-157.31583806743876,7.7365456,1.4453155096328034,-202.85287,1.9185228499991354,0.14077553898096085,-3.736158,-37.13837999977515,1.0194072,-204.81929,100,-90.89977,0.27711764,-0.11574358649997249,5,67.70613,77.17008986472236,0.5455085,-0.1880869,-0.016125645,57000,-2.404307494889415,19200,-76.66478166547118,-9.813130774155226,-10.888515567493773,-0.2703418850076767,-90.91137,100,0.99810815,15,37,-240.43074948894156,93.9675493351242,-157.31583806743876,100.0,-42.589077,-0.3667157,-90.79502,0.17131573,-432.9556314507556,0.5625007748603821,124.40655052349426,-2.6266131,-1.5731583806743878,100,-240.43074948894156,3.1319876,1.3215563883140393,92.098206,0.002076089003821835,0.004816366010345519,52.606705,0.9985401,-3.1696053,0.0027973499963991344,-0.9985614,0.0,-203.47346,-0.8916152,1.7330445,192,54.518173,100,67.5647
19700,-45.482464,-0.008703469,-397.9661525176651,585,1.8734963,0.05472053959965706,52.13929,2.414345250959741,-1.6114279,0.32780257498961873,100.0,0.0,-0.9888226,-234.12000488687394,6.308287,1.3954403869868202,-201.0571,1.9346168139891233,0.1420936590002384,-3.5039692,-21.078488200721345,1.0334842,-204.95584,100,-101.78487,0.29269734,-0.2980469827608298,5,239.761,117.57197968025363,0.62155,-0.055098906,-0.0010105295,58500,-1.437879479367885,19700,-83.69256386927121,-10.822017781907018,-9.71705364469827,-0.13966817150235314,-101.83375,100,0.999358,15,38,-143.7879479367885,96.38673726012348,-234.12000488687394,100.0,-45.453487,-0.33760345,-100.65694,0.21268277,-389.3845968430565,-0.3675519526004791,87.02628692944417,-2.5244637,-2.341200048868739,100,-143.7879479367885,2.97882,1.3756824677258965,102.58712,0.001970655983313918,0.004800221999175847,52.27211,0.99858195,-1.7607017,0.0030613249982707202,-0.9986993,0.0,-205.69176,-2.8576794,1.5931658,197,53.00757,100,238.47652
20200,-43.8014,0.012500892,-461.94691130498694,600,1.9665275,0.05212784558534622,51.31442,2.4172160779708065,-1.6783482,0.33452283500810154,100.0,0.0,-0.9947785,-341.36616596578216,6.480343,1.0241610852826857,-192.60654,1.9348823569889646,0.13808460399741307,-3.2108362,-105.39968110380485,0.8779984,-192.9848,100,-94.22568,0.27022627,-0.7698892503043331,5,2.5212555,136.2954594103093,0.533256,-0.013028145,0.006810029,60000,-2.2963311126180748,20200,-122.60936162837959,-9.163881364199908,-7.759851106580064,-0.27658783745850457,-94.2073,100,0.99729145,15,39,-229.6331112618075,98.80846144605312,-341.36616596578216,100.0,-44.09843,-0.40394247,-95.27982,0.14943361,-444.7085555601478,-0.09888182580471039,87.49435412324534,-2.6358442,-3.4136616596578224,100,-229.6331112618075,2.9096727,1.4695791966580969,95.22751,0.0019457009912002832,0.0047619949909858406,51.308033,0.997344,-2.9285958,0.0030185859941411763,-0.9932809,0.0,-196.52396,-45.229027,1.5651755,202,51.95703,100,2.7442296
20700,-44.300083,-0.014530978,-424.0438166625627,615,2.123846,0.05222208797931671,52.002396,2.4359636710141785,-1.5722715,0.33785871500731446,100.0,0.0,-0.99812394,-211.86412005628625,6.406044,1.1769374108392041,-190.52187,1.9439189769909717,0.1444616710068658,-3.3525732,-35.18663057191346,1.108964,-190.55783,100,-91.67347,0.2755568,-0.11359047288018648,5,3.5502079,136.225466653179,0.56049824,-0.055543832,-0.00282333,61500,-1.5744849328360073,20700,-64.57190119338618,-10.401665958014227,-10.414593330959171,-0.24443046098592228,-91.77334,100,0.99525565,15,40,-157.44849328360075,101.24870621899026,-211.86412005628625,100.0,-44.338837,-0.25052154,-93.17387,0.17033152,-271.68958493092737,0.3656352758407593,77.55698099232809,-2.5920615,-2.1186412005628625,100,-157.44849328360075,2.7699327,1.6214273863304365,92.68443,0.0019624700071290135,0.004769746999954805,51.952694,0.99723786,-1.269896,0.002992091001942754,-0.99971473,0.0,-194.3181,-44.836575,1.6613356,207,52.669754,100,3.3795965
21200,-43.73617,0.01584356,-453.0404741728426,630,1.9410727,0.05159798264503479,52.97883,2.4195053839939646,-1.6893699,0.3334459710167721,100.0,0.0,-0.9934335,-293.5449066056527,5.847398,1.5304004296096354,-193.31808,1.9310352350003086,0.1452585149963852,-2.6703146,-19.4010389538158,0.9165622,-193.37297,100,-98.57073,0.25219822,-0.22902485778989154,5,355.85547,116.52592274570857,0.5483804,-0.45882648,0.010220715,63000,-2.23322600464729,21200,-89.76829465817507,-9.599088859368186,-9.293379087169576,-0.09207991705416366,-98.53874,100,0.9942173,15,41,-223.322600464729,103.67189815899474,-293.5449066056527,100.0,-43.539482,-0.411434,-96.90589,0.16698213,-480.3773912169538,-0.17466983199119568,136.61324473298455,-2.6433692,-2.9354490660565267,100,-223.322600464729,2.2383645,1.4214425381247273,99.64198,0.0019294149824418128,0.004792010004166514,52.917725,0.99691576,-2.3592215,0.0030442379938904196,-0.99883896,0.0,-195.36458,-1.9549484,1.5067623,212,54.051777,100,355.11838
21700,-42.141407,0.006202353,-318.49040347450233,645,1.962828,0.05105716362595558,52.063152,2.418794653058285,-1.7937549,0.3377366090135183,100.0,0.0,-0.9633647,-198.8242420968294,5.979719,1.5908622894658917,-190.49368,1.9283385779999662,0.1431040790048428,-2.8777308,-24.409666212890656,0.85883933,-190.9895,100,-94.23361,0.23745002,-0.02139987783583938,5,30.322746,114.81036090453846,0.5239071,-0.3788433,0.017393038,64500,-1.5547781450569715,21700,-25.82879059752449,-11.18392027845088,-7.89252699152854,-0.09962683300314884,-94.17407,100,0.9792749,15,42,-155.47781450569715,106.09482361303526,-198.8242420968294,100.0,-42.439922,-0.23892641,-94.79868,0.18107982,-415.40775554822864,-0.1105756089091301,125.90847297126103,-2.7068229,-1.9882424209682945,100,-155.47781450569715,1.9537036,1.2387355610999387,95.37668,0.001948158023878932,0.004796266002813354,52.029533,0.99926144,-4.2540693,0.002870963013265282,-0.9985436,0.0,-193.18604,-0.9505676,1.6113344,217,53.416164,100,30.601597
22200,-42.85519,0.00085300254,-467.8649652020807,660,1.9841248,0.04999712482094765,50.324635,2.439846852008486,-1.7362982,0.33304041100200266,100.0,0.0,-0.99773586,-310.1601545461338,7.9322014,1.63563373850557,-192.41197,1.953657865000423,0.1436262560018804,-3.0635705,-29.721261108581146,0.9750772,-192.54033,100,-98.69778,0.28126508,-0.03862219178522069,5,83.19862,152.5478449516175,0.5142586,-0.5664953,0.010167549,66000,-1.8688744510409876,22200,-45.766137067634645,-10.225906830321147,-9.978417033503112,-0.03725193208958315,-98.71804,100,0.9986111,15,43,-186.88744510409873,108.53881251302664,-310.1601545461338,100.0,-42.86909,-0.09712924,-98.44138,0.18982235,-470.119099565504,-0.04755742475390434,141.76318551899428,-2.6829045,-3.101601545461338,100,-186.88744510409873,3.641867,1.7386075601333786,99.689095,0.0016007139929570258,0.004789169994182885,50.374886,0.9978972,-1.3293885,0.0031324360170401633,-0.99915177,0.0,-195.23303,-2.4130635,1.6493145,222,51.848743,100,83.89188
