replay_buffer/size,time/training (s),trainer/Q1 Predictions Max,trainer/Q Targets Max,evaluation/Rewards Min,evaluation/Rewards Max,exploration/Returns Max,trainer/Q Targets Mean,evaluation/Returns Mean,trainer/QF2 Loss,evaluation/path length Mean,trainer/Policy mu Min,evaluation/Average Returns,exploration/num steps total,evaluation/num paths total,evaluation/path length Min,exploration/Actions Std,exploration/Returns Mean,trainer/Log Pis Max,time/data storing (s),trainer/Policy mu Std,exploration/num paths total,trainer/Policy log std Mean,trainer/Q2 Predictions Min,trainer/Log Pis Mean,trainer/Policy log std Max,trainer/Policy log std Std,evaluation/Actions Max,evaluation/Returns Max,exploration/Rewards Std,trainer/Q Targets Min,time/total (s),evaluation/Actions Std,exploration/Returns Std,evaluation/Returns Min,trainer/Policy log std Min,exploration/Actions Mean,exploration/path length Max,exploration/path length Min,trainer/Log Pis Min,time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),trainer/Q2 Predictions Std,exploration/Actions Max,trainer/Log Pis Std,trainer/Policy mu Mean,trainer/Alpha,evaluation/Rewards Mean,exploration/path length Mean,trainer/Q1 Predictions Std,trainer/Alpha Loss,trainer/Q1 Predictions Min,exploration/Actions Min,evaluation/Rewards Std,Epoch,evaluation/Returns Std,trainer/Q2 Predictions Mean,evaluation/Num Paths,exploration/Rewards Max,trainer/Q Targets Std,exploration/Num Paths,trainer/Policy Loss,exploration/Rewards Mean,time/logging (s),evaluation/num steps total,trainer/Q1 Predictions Mean,evaluation/Actions Mean,evaluation/path length Std,exploration/path length Std,trainer/Policy mu Max,exploration/Rewards Min,evaluation/Actions Min,exploration/Returns Min,evaluation/path length Max,time/saving (s),trainer/Q2 Predictions Max,exploration/Average Returns,trainer/QF1 Loss
100000,2.0062936160247773,-7.2953787,-0.7808574,-9.78217214880412,-0.02006116307152211,-20.054566501701714,-21.808332,-57.29771381406444,11.87304,100.0,-3.3941085,-57.29771381406444,356200,10680,100,0.19065736,-30.168912877249177,7.0629263,0.0027524459874257445,0.53298855,3562,-2.2211912,-119.30841,2.09185,-0.4586968,0.39934948,0.99412787,-10.157083143128238,0.78614112221823,-118.62182,1748.274356400827,0.17467864,17.15568256310563,-243.9022776426687,-2.8986216,-0.001092528,100,100,-1.5440228,2.4900159769458696,0.32740106398705393,0.13947081100195646,23.811096,0.998226,1.1544524,0.03888345,0.0880156084895134,-0.5729771381406443,100.0,23.793957,0.22322094440460205,-118.727135,-0.9959912,1.1145624289340985,711,61.562276944461296,-22.137724,15,-0.0022373141580820806,23.884762,5,24.184942,-0.3016891287724918,0.004059802973642945,1068000,-22.101187,-0.008224497,0.0,0.0,2.751154,-10.209070743173374,-0.9980824,-64.41791006154264,100,0.010038236971013248,-7.522966,-30.168912877249177,11.84932
100000,2.0062914520385675,-7.2086096,-1.2644486,-10.625074324888537,-0.01303759997412538,-21.213237181809955,-24.895187,-47.75131579403721,33.007706,100.0,-2.5243497,-47.75131579403721,356700,10695,100,0.23328808,-55.476273619042004,4.351581,0.002808241988532245,0.39689597,3567,-2.2884445,-114.64276,1.8146342,-0.49034718,0.35599327,0.99872315,-7.3419148548272775,1.1119599952284451,-117.045265,1750.7583993577864,0.19224101,30.68678257475263,-127.22388640376273,-2.9259672,0.007559476,100,100,-1.1248994,2.4802428169641644,0.3226586839882657,0.14170248596929014,28.927145,0.9989137,1.0081668,0.012936297,0.08730653673410416,-0.4775131579403722,100.0,28.928179,-0.4519786536693573,-114.814415,-0.99931043,1.0881806066550614,712,36.353701761486704,-24.9695,15,-0.0017786153682198362,29.462427,5,26.755793,-0.5547627361904199,0.004817262990400195,1069500,-24.974236,0.0127551425,0.0,0.0,2.7488382,-9.030855714327723,-0.99766916,-109.1678238092714,100,0.0019646899891085923,-7.1299353,-55.476273619042004,32.983837
100000,2.009345991013106,-7.231133,-0.25683525,-11.159257868461719,-0.010347946155808727,-20.284983600587278,-25.577522,-51.80846202918086,1.3144083,100.0,-3.0063515,-51.80846202918086,357200,10710,100,0.20876874,-101.53009227278343,5.1005144,0.0027615330182015896,0.42152792,3572,-2.3051574,-122.05043,2.239287,-0.7786654,0.35233554,0.9987759,-16.48956775026774,1.1703535312411433,-123.47057,1753.2505461288965,0.18247116,82.13546775550756,-141.12710128910422,-2.8228922,-0.0019419823,100,100,-2.1059132,2.4880490300129168,0.3269471449893899,0.14353238098556176,26.619278,0.99709976,1.018584,-0.086222716,0.0865863561630249,-0.5180846202918086,100.0,26.613194,0.5854766368865967,-121.052505,-0.9942161,1.0991999889026165,713,35.096173027726536,-25.356052,15,-0.0161385839310802,27.13772,5,27.489414,-1.0153009227278342,0.0035613980144262314,1071000,-25.327656,-0.0048119477,0.0,0.0,0.78235894,-7.890086913303423,-0.99676794,-244.440948933581,100,0.0019005819922313094,-7.1825542,-101.53009227278343,1.3292317
100000,2.0091306650429033,-7.204252,-7.3060613,-9.754807085458285,-0.018982527967562116,-26.011064554131256,-29.144165,-51.695234046818705,0.8824134,100.0,-3.410371,-51.695234046818705,357700,10725,100,0.18477975,-38.89253322500183,6.3970156,0.002864470996428281,0.4988373,3577,-2.2650576,-152.91867,1.8325222,-0.0995636,0.40711752,0.9986415,-8.800260938214002,0.7078056570652126,-155.5904,1755.7396668569418,0.19363412,9.04289222068004,-215.09931950895628,-2.8194933,0.022363914,100,100,-2.526732,2.4844016250572167,0.32464527199044824,0.1408648060169071,35.307983,0.99997795,1.3672885,-0.013386561,0.08691415190696716,-0.516952340468187,100.0,35.21278,-0.40911999344825745,-148.86115,-0.9623199,1.1795059424345595,714,48.21385729391862,-28.613459,15,-0.006303811020517965,36.028934,5,30.370632,-0.3889253322500183,0.004820025991648436,1072500,-28.559614,-0.0016173769,0.0,0.0,2.8745184,-8.90637269724106,-0.99627304,-53.30598280142513,100,0.0020763850188814104,-7.2033014,-38.89253322500183,1.2547473
100000,2.0012218229821883,-7.3945146,-0.09246989,-8.791590535595457,-0.019273244970276042,-32.358203869882324,-23.0851,-57.431504163433736,0.7136451,100.0,-2.5215008,-57.431504163433736,358200,10740,100,0.21743983,-86.89059588384215,3.4262924,0.002757106034550816,0.32834038,3582,-2.2424297,-127.127174,1.8808851,-0.69517225,0.3398019,0.99319136,-9.199844954564233,1.391656528089498,-126.86778,1758.217987268872,0.17569968,65.26026472984667,-227.8285347825936,-2.8793867,0.0127109,100,100,-3.0032496,2.474625480012037,0.3237476969952695,0.14015211397781968,30.920586,0.9993378,1.0223097,-0.041537438,0.08641020953655243,-0.5743150416343373,100.0,31.005085,-0.29167440533638,-128.67868,-0.99762374,1.0096266583752331,715,67.56699586489216,-23.057951,15,-0.014064457105066019,31.096233,5,24.847082,-0.8689059588384216,0.00482972600730136,1074000,-23.07519,0.0033277841,0.0,0.0,1.0123966,-9.763315600504834,-0.9972841,-214.13768977172953,100,0.0019170140149071813,-7.423103,-86.89059588384215,0.7329652
100000,2.0067024350282736,-7.4864526,-0.19492829,-9.627879920743165,-0.004512049386718968,-23.764849211252677,-21.418129,-52.86057013099608,0.9327178,100.0,-2.133258,-52.86057013099608,358700,10755,100,0.21560223,-47.631722620976646,3.6734922,0.0026327219675295055,0.21938884,3587,-2.31996,-115.268745,1.929112,-0.60599834,0.327144,0.9982443,-6.842879314182791,0.8987937988971393,-116.14494,1760.7082161388244,0.19327708,20.69282367766808,-225.54718760878214,-2.9343958,-0.032201827,100,100,-1.1331453,2.4858673389535397,0.32772196899168193,0.14180934097385034,25.468082,0.95789987,1.0713528,-0.004876175,0.08523186296224594,-0.5286057013099608,100.0,25.529036,-0.1745488941669464,-115.62602,-0.99928147,1.1079101822900008,716,53.13575432553955,-21.2982,15,-0.0012390367660154698,25.64635,5,23.132048,-0.4763172262097665,0.005073121981695294,1075500,-21.309816,-0.0006274325,0.0,0.0,0.5869862,-8.618707640306368,-0.9975783,-82.54031427992663,100,0.001927750010509044,-7.6191487,-47.631722620976646,0.90270793
100000,1.9999536499963142,-7.2043366,-0.20713948,-10.198551578214104,-0.013738806531926759,-18.36359155018832,-24.978436,-77.00014640903001,3.1606617,100.0,-3.2400227,-77.00014640903001,359200,10770,100,0.21080309,-39.41578623084095,7.748789,0.0026156239910051227,0.4622302,3592,-2.319558,-113.42281,2.0736418,-0.39131808,0.39911044,0.99865705,-6.846368974850455,0.8988298848970308,-114.72823,1763.1883774898597,0.18271153,23.39305749054889,-215.21136065225014,-2.8359218,-0.008664684,100,100,-4.075766,2.4756260999129154,0.32601007499033585,0.14031064795562997,27.07914,0.99114114,1.4356586,0.00042836665,0.08513539284467697,-0.7700014640903002,100.0,27.077055,0.18142011761665344,-113.74069,-0.99304646,1.2116749626922656,717,63.5704076150204,-24.764442,15,-0.006676742796978922,27.619732,5,26.7672,-0.3941578623084095,0.004818086978048086,1077000,-24.755926,-0.004161596,0.0,0.0,2.8730333,-8.538286811159042,-0.9973436,-82.87450197577247,100,0.0019180160015821457,-7.2707686,-39.41578623084095,3.1977847
100000,2.005646642006468,-7.3901606,-0.11113792,-10.189185259232298,-0.014677175613892939,-20.350231664975233,-21.881777,-70.77851657093146,1.9099274,100.0,-0.77047485,-70.77851657093146,359700,10785,100,0.23668519,-44.4052076292339,4.9389877,0.0028849929803982377,0.33222738,3597,-2.2597396,-117.42591,1.875435,-0.5838982,0.34042913,0.9974481,-12.996194622308247,1.2696323905439109,-118.58005,1765.675002605829,0.17081253,19.415058162512416,-253.12753134929352,-2.9422445,0.021720989,100,100,-1.3188078,2.4820573110482655,0.3263874970143661,0.1403133280109614,24.84943,0.99898267,1.0857961,0.036368366,0.08682528138160706,-0.7077851657093145,100.0,24.807905,-0.3044237196445465,-115.907,-0.99238974,1.122186131590504,718,84.45950863186184,-21.906971,15,-0.006670767669293734,25.252548,5,23.6958,-0.44405207629233906,0.004847453034017235,1078500,-21.87981,-2.3363113e-05,0.0,0.0,2.715231,-10.309375761399004,-0.99568754,-69.34163081142246,100,0.0019773980020545423,-7.48986,-44.4052076292339,1.8870817
100000,2.0208353489870206,-7.3443265,-7.3144126,-11.165328519253633,-0.0015853900298165458,-20.962972663127804,-25.47523,-79.1381351976664,0.24747856,100.0,-2.478975,-79.1381351976664,360200,10800,100,0.18950355,-50.980847883105284,6.41444,0.002796449000015855,0.30827895,3602,-2.3211596,-111.91976,2.0320153,-0.6004244,0.35552305,0.99800396,-15.761097584838998,0.5339820388243186,-113.08144,1768.1721351078013,0.1922825,22.71582785206927,-222.18779383362158,-2.9980545,0.010189102,100,100,-2.9959683,2.492645330959931,0.32569504500133917,0.1369093839894049,30.847271,0.99202466,1.3564417,0.004322443,0.08676852285861969,-0.791381351976664,100.0,30.829744,0.07826542854309082,-112.06022,-0.9877461,1.3317335820290543,719,71.48075127143474,-25.283072,15,-0.013573743722415977,31.140955,5,27.253445,-0.5098084788310527,0.004476408998016268,1080000,-25.270079,-0.012869682,0.0,0.0,2.5088315,-4.664882987400951,-0.9972348,-81.32495807891499,100,0.0019326949841342866,-7.3333173,-50.980847883105284,0.24331225
100000,2.008751211047638,-6.876166,-7.225594,-8.135150981839514,-0.022100735322603815,-18.639106658916926,-22.292986,-45.87460687952057,0.56279075,100.0,-2.328774,-45.87460687952057,360700,10815,100,0.20918263,-44.13448953388978,4.8312607,0.002719893993344158,0.37595394,3607,-2.3462915,-110.15244,1.9120384,-0.7085415,0.35217193,0.9957215,-4.609704704037952,0.8116101795051271,-112.31334,1770.6682187288534,0.16866547,33.07294083096235,-223.9748942886349,-3.0115273,-0.011041018,100,100,-3.5785382,2.4915251689963043,0.3339805669966154,0.14035920100286603,23.09103,0.9986939,1.2230471,0.013900051,0.08583356440067291,-0.4587460687952056,100.0,23.082413,-0.21598243713378906,-109.99348,-0.9990499,0.9077490551599081,720,54.29933069735762,-21.902327,15,-0.008188294099915033,23.63484,5,23.766409,-0.4413448953388979,0.0036462160060182214,1081500,-21.888899,-0.011151659,0.0,0.0,3.1741123,-8.809047148216074,-0.9960862,-108.34972125230618,100,0.002068079949822277,-7.013087,-44.13448953388978,0.5848268
100000,1.9958511570002884,-7.0342116,-0.17622764,-11.258433705611136,-0.030200570228968528,-30.025517705293552,-22.934992,-42.19525739458113,1.0895827,100.0,-3.182965,-42.19525739458113,361200,10830,100,0.19826184,-44.78861763425887,6.3397293,0.002769861021079123,0.45343852,3612,-2.3761425,-111.17276,2.2718961,-0.5478798,0.42175567,0.998669,-7.337255541132513,0.7806762502474417,-112.22169,1773.1510839388939,0.19817255,19.839452903959646,-109.50358989504574,-3.093836,0.019343765,100,100,-4.0522513,2.478252850007266,0.3336561609758064,0.13893179601291195,25.769112,0.9982365,1.3396164,-0.01386084,0.08768680691719055,-0.42195257394581126,100.0,25.800728,0.661811351776123,-111.69598,-0.9431141,1.1787908243530565,721,23.262485617438834,-22.89331,15,-0.006267475424810981,26.028772,5,25.099373,-0.4478861763425886,0.0048582819872535765,1083000,-22.881931,0.015454608,0.0,0.0,2.9675767,-7.190466580779559,-0.9965667,-83.09406893387835,100,0.0021855930099263787,-7.1941457,-44.78861763425887,1.100693
100000,2.004881704982836,-7.0383425,-0.1304038,-10.253930977191057,-0.023069953238004544,-19.159862166789388,-20.864998,-53.004401197179824,115.79029,100.0,-2.6969726,-53.004401197179824,361700,10845,100,0.19071788,-101.87580081069675,4.6138844,0.0026898669893853366,0.4019623,3617,-2.2611248,-109.794586,1.8731228,-0.81117684,0.3453601,0.9989937,-13.037444376585938,1.0362962963894187,-110.39956,1775.6367442357587,0.17831382,55.88841026724184,-182.13045570190428,-2.8371565,-0.0039869603,100,100,-2.0827203,2.4809964699670672,0.3295644390163943,0.1376515760202892,24.501621,0.98988557,1.0758685,0.024946414,0.0869341567158699,-0.5300440119717982,100.0,24.530659,-0.3098958730697632,-109.891426,-0.9986669,1.0939532408112993,722,44.86510687778043,-21.879778,15,-0.010127457397519739,23.102823,5,23.750364,-1.0187580081069672,0.004148012958467007,1084500,-21.931696,0.0033314936,0.0,0.0,2.5699222,-9.586780231958096,-0.9958638,-185.76352583525218,100,0.0020608699996955693,-7.124548,-101.87580081069675,115.93431
100000,2.041284287988674,-7.30533,-0.26720414,-7.682567482390861,-0.0015413943338187892,-23.861140567930576,-19.980745,-34.14964028584168,112.90174,100.0,-2.4038641,-34.14964028584168,362200,10860,100,0.21818808,-40.768898445642684,4.9127817,0.002893336000852287,0.39571178,3622,-2.2717707,-112.86966,1.7942255,-0.61897886,0.37271312,0.99897456,-3.086390556520256,0.7977074799842004,-113.668564,1778.1764215038274,0.16060857,21.70539056673413,-118.97731187616232,-2.9238796,0.015994512,100,100,-4.813304,2.5350071990396827,0.334684556000866,0.14129351102747023,22.212471,0.9960493,1.4012122,-0.0046063797,0.08629897236824036,-0.34149640285841676,100.0,22.27921,-0.5041419863700867,-113.28681,-0.9970997,0.7569170382656166,723,34.71703150086594,-21.05932,15,-0.012624821675354819,20.663286,5,22.861387,-0.407688984456427,0.004838456050492823,1086000,-21.088902,0.011176142,0.0,0.0,2.5779784,-8.446385588741574,-0.99568594,-81.78410386670943,100,0.010013051971327513,-7.3896804,-40.768898445642684,112.863495
100000,2.046790577005595,-7.3251147,-0.14655058,-9.152544400356362,-0.007381336739072853,-18.722920485684153,-28.90208,-54.45389448264936,1.3313371,100.0,-2.6559966,-54.45389448264936,362700,10875,100,0.19202206,-62.105570068285736,7.703538,0.0037179759819991887,0.5345574,3627,-2.2709994,-109.28614,2.1663039,-0.6623127,0.41607258,0.99904406,-2.456260515398663,0.9199467313747098,-109.90218,1780.7486013238668,0.14812069,73.17296596182209,-191.26137285825732,-2.8600924,-0.015040401,100,100,-3.5666819,2.567799168988131,0.34367195499362424,0.1669977609999478,33.8094,0.97812265,1.3485281,0.027623901,0.08520577847957611,-0.5445389448264935,100.0,33.80511,0.4095591604709625,-109.29207,-0.98478734,0.9144407727583526,724,52.21929965528497,-28.859419,15,-0.004303170718305589,34.03774,5,30.855568,-0.6210557006828574,0.005006571009289473,1087500,-28.851585,-0.00809129,0.0,0.0,3.2177708,-7.519620842578001,-0.99743253,-208.1962669516761,100,0.0016143289976753294,-7.2833366,-62.105570068285736,1.3307916
100000,2.0170531239709817,-7.1793866,-0.30476835,-10.39030507393961,-0.04439469930289949,-32.11831831865912,-26.485645,-70.25698180307411,1.1098051,100.0,-2.8346555,-70.25698180307411,363200,10890,100,0.23031215,-48.73284704324331,5.6347775,0.0027152399998158216,0.5118072,3632,-2.28932,-107.000916,2.2618427,-0.48462975,0.38950858,0.9980128,-24.435755884430527,1.1772189320417816,-108.17573,1783.2620829438092,0.20536125,15.473770776842382,-186.0827907922708,-2.8484368,-0.017446607,100,100,-0.6297982,2.5096979669760913,0.33636791998287663,0.1465478019672446,28.330086,0.9992813,1.0342882,-0.030358542,0.0836932435631752,-0.7025698180307411,100.0,28.29153,0.6495258808135986,-106.68011,-0.9980731,1.2280435276474642,725,48.43395177301719,-26.197565,15,-0.009463220978915235,28.773489,5,28.337803,-0.48732847043243305,0.004845392017159611,1089000,-26.181618,-0.007033273,0.0,0.0,2.2312338,-9.792894188573339,-0.998145,-74.68181638502979,100,0.002168489038012922,-7.1929874,-48.73284704324331,1.1434101
100000,2.0259919519885443,-7.4508743,-0.86786014,-8.518158656994876,-0.01678761864457434,-13.189803027818247,-21.020424,-69.67818998323358,31.93128,100.0,-3.3662066,-69.67818998323358,363700,10905,100,0.17130777,-56.56785129899514,6.995592,0.002806549018714577,0.43720576,3637,-2.279374,-108.58869,2.1367147,-0.33982605,0.36031127,0.99936885,-14.501024371054497,0.7892861347641252,-107.85168,1785.786218141904,0.19986846,68.69347802924699,-196.18231269280074,-2.8247175,0.014378866,100,100,-1.1913105,2.5195873890188523,0.33501286804676056,0.14969096897402778,21.787235,0.99812835,1.0523201,-0.03868679,0.08260612934827805,-0.6967818998323358,100.0,21.792355,0.34093308448791504,-107.92903,-0.77224857,1.0953430886781166,726,49.08629434214835,-21.591158,15,-0.0036211897385467905,21.74253,5,23.635344,-0.5656785129899513,0.0039015290094539523,1090500,-21.61576,0.0026040396,0.0,0.0,2.393301,-5.267238519531863,-0.9969282,-193.34956193467676,100,0.0021835219813510776,-7.473698,-56.56785129899514,31.924953
100000,2.0385210620006546,-7.053552,-7.4337444,-10.035972911596096,-0.0008531627041317637,-43.04394793489245,-19.982353,-39.25743409826271,0.5399713,100.0,-2.3255591,-39.25743409826271,364200,10920,100,0.22650401,-69.6090228578259,3.7859998,0.003361215000040829,0.2599179,3642,-2.305049,-102.94634,1.8323215,-0.5515829,0.2850639,0.99899167,-10.47017109849913,1.109097298728438,-104.9428,1788.3187679608236,0.19373938,23.622969409060545,-133.82948745249976,-2.846986,-0.006329985,100,100,-1.6347702,2.5272643169155344,0.33231263601919636,0.14629044296452776,20.448902,0.9911794,1.1416234,-0.004791926,0.07931246608495712,-0.3925743409826272,100.0,20.422697,-0.42493656277656555,-102.583885,-0.9993967,1.0695780066036598,727,30.205964011576604,-19.538364,15,-0.008171478791383177,20.934635,5,21.323557,-0.6960902285782591,0.004832044942304492,1092000,-19.5638,0.0025373115,0.0,0.0,1.6141902,-9.701552558398506,-0.99708116,-103.87068068640077,100,0.0019469159888103604,-7.0114627,-69.6090228578259,0.54832995
100000,2.0397086829761975,-7.188914,-0.11126884,-9.476363813293712,-0.012309045892319717,-20.394157853397598,-25.295433,-43.962243928598994,1.523857,100.0,-1.633525,-43.962243928598994,364700,10935,100,0.2178833,-43.77756400247402,3.7080398,0.0027932560187764466,0.26454455,3647,-2.362391,-103.08926,2.1452749,-0.9213836,0.28257805,0.99127805,-5.045092807285442,0.9534876674733754,-104.2441,1790.855661579757,0.16138586,16.620889899951653,-125.94157336124722,-2.9845057,0.011842916,100,100,-2.3166885,2.5334291359758936,0.33518967201234773,0.14829902397468686,28.14535,0.9967185,1.0725039,-0.009241598,0.07818751782178879,-0.43962243928598993,100.0,28.148891,0.3702717125415802,-102.644615,-0.99667317,0.8319717118613336,728,37.13359405477494,-24.839388,15,-0.015968111259831913,28.656834,5,26.869102,-0.4377756400247402,0.005106197029817849,1093500,-24.836699,-0.008375862,0.0,0.0,1.9763931,-7.992574682755284,-0.9983242,-71.26170105958747,100,0.0023323039640672505,-7.25738,-43.77756400247402,1.5482595
100000,2.0397534759831615,-7.4661503,-0.051840175,-11.447435009683202,-0.009247607966890144,-19.328474107496326,-22.28726,-54.267134621027466,9.851914,100.0,-2.8906279,-54.267134621027466,365200,10950,100,0.21900453,-52.358559004183405,4.4939075,0.0034514429862610996,0.2849931,3652,-2.299003,-102.81504,1.9968505,-0.817845,0.28085354,0.9979045,-10.034294700432786,1.0006453744936534,-103.10949,1793.3912475465913,0.20714629,30.515967241291463,-143.33821785875676,-2.8983736,0.0024737853,100,100,-2.7379885,2.5301286159083247,0.334604600968305,0.14541530195856467,25.266495,0.9992579,1.1186612,-0.02727075,0.0785897821187973,-0.5426713462102747,100.0,25.249985,-0.008010287769138813,-102.780754,-0.9954696,1.2708614142436978,729,37.724098364172534,-22.648432,15,-0.01779144928321464,25.60615,5,24.518755,-0.5235855900418338,0.005128176009748131,1095000,-22.632107,0.005911733,0.0,0.0,0.8570295,-8.757244541546832,-0.9971755,-107.1169994045499,100,0.0017756180022843182,-7.5390058,-52.358559004183405,9.779335
100000,2.0463650819729082,-7.2735047,-7.6223645,-10.327937195837,-0.01882196864277139,-20.037131046487126,-24.550478,-44.28529818695626,0.27631664,100.0,-0.9117006,-44.28529818695626,365700,10965,100,0.19418329,-43.26521525953326,4.4204607,0.0028009649831801653,0.24410884,3657,-2.3044894,-101.32246,1.9570117,-0.78121966,0.29784277,0.99844575,-6.961136740794837,0.7036895697041706,-103.250984,1795.9386738296016,0.18496576,26.05936058002839,-126.15901248901041,-2.9364605,0.021731948,100,100,-1.7572442,2.5428741049254313,0.3395908210077323,0.14700245094718412,25.215973,0.9960039,1.161211,0.028694775,0.07808217406272888,-0.4428529818695627,100.0,25.226992,-0.10961761325597763,-101.65952,-0.94934535,1.0459578427984664,730,34.52059068194752,-24.30265,15,-0.008444324529259568,25.574455,5,26.173958,-0.4326521525953326,0.004874074016697705,1096500,-24.290833,0.0035577735,0.0,0.0,2.2676063,-6.239702267876695,-0.99789864,-93.74434962415992,100,0.002240711997728795,-7.5274854,-43.26521525953326,0.2827831
