Epoch,exploration/Returns Max,exploration/Returns Std,evaluation/Returns Max,trainer/Q2 Predictions Min,time/epoch (s),exploration/Num Paths,trainer/QF2 Loss,exploration/path length Max,trainer/Log Pis Max,time/total (s),trainer/Q1 Predictions Mean,evaluation/Actions Std,replay_buffer/size,exploration/path length Std,trainer/Log Pis Std,evaluation/Returns Mean,time/evaluation sampling (s),exploration/Returns Min,trainer/Policy mu Std,exploration/Actions Std,trainer/Q1 Predictions Std,exploration/Actions Mean,exploration/path length Min,trainer/Q Targets Mean,trainer/Policy mu Min,trainer/Q Targets Std,trainer/Policy mu Max,trainer/Alpha Loss,evaluation/Rewards Mean,evaluation/Average Returns,trainer/Policy mu Mean,trainer/Q2 Predictions Std,exploration/Actions Max,evaluation/Rewards Min,exploration/Rewards Std,evaluation/path length Std,exploration/Average Returns,evaluation/path length Mean,trainer/Q2 Predictions Mean,exploration/Rewards Mean,exploration/Actions Min,evaluation/path length Max,exploration/Returns Mean,trainer/Policy log std Mean,evaluation/Rewards Std,trainer/Log Pis Min,trainer/Policy Loss,time/exploration sampling (s),exploration/Rewards Min,evaluation/Actions Min,evaluation/Returns Min,exploration/path length Mean,trainer/Log Pis Mean,evaluation/Actions Max,time/training (s),time/logging (s),time/data storing (s),evaluation/num steps total,exploration/num paths total,trainer/Q2 Predictions Max,trainer/QF1 Loss,trainer/Policy log std Min,trainer/Alpha,evaluation/Num Paths,trainer/Q1 Predictions Max,evaluation/Actions Mean,evaluation/path length Min,trainer/Q1 Predictions Min,exploration/num steps total,evaluation/num paths total,trainer/Q Targets Min,evaluation/Rewards Max,trainer/Policy log std Std,exploration/Rewards Max,evaluation/Returns Std,trainer/Policy log std Max,trainer/Q Targets Max,time/saving (s)
76,-11.513156695129954,1.9127057097063584,-5.0841424384388985,-15.959171,1.7083989230159204,2,0.05123356,100,6.1941485,116.36460955551593,-8.56581,0.18783632,15600,0.0,1.5629473,-7.208831961782513,0.3043169970042072,-15.33856811454267,0.87568885,0.2793699,2.1902637,0.046228018,100,-8.758655,-2.4755747,2.2054732,2.5229044,-1.1270488500595093,-0.07208831961782514,-7.208831961782513,0.19084315,2.1852486,0.99240136,-1.0,0.22838375704222738,0.0,-13.425862404836312,100.0,-8.559639,-0.13425862404836308,-0.5560215,100,-13.425862404836312,-1.7663356,0.17840136125498296,-4.3291254,10.086895,0.07757997899898328,-1.0,-0.986554,-10.258989804309136,100.0,1.7153652,0.9872662,1.3190680390107445,0.0038123160193208605,0.0012400179984979331,77000,156,-7.4730945,0.047774374,-2.1331913,0.01906767673790455,10,-7.4616866,0.024326058,100,-15.880289,15600,770,-16.23412,-0.031877238894896916,0.42642772,-0.006157048768673455,1.8513513191818307,-0.4663732,-7.650008,0.0023815739841666073
77,-10.674073384146215,0.8378360788017796,-3.8835107469925325,-17.072578,1.6693821160297375,2,0.5771883,100,4.531289,118.03823689048295,-8.477776,0.18208075,15800,0.0,1.2781239,-7.482883698894305,0.33258386500529014,-12.349745541749774,0.84437346,0.26685882,2.168436,-0.0060170107,100,-8.532022,-2.3655415,2.2665896,2.5492654,-1.5515296459197998,-0.07482883698894303,-7.482883698894305,0.12336851,2.1751454,0.9968573,-1.0,0.1734631420154411,0.0,-11.511909462947994,100.0,-8.476193,-0.11511909462947992,-0.9889671,100,-11.511909462947994,-1.7816474,0.17536577990248978,-2.6852307,9.910437,0.07702012901427224,-1.0,-0.9916355,-11.874189578671904,100.0,1.6108719,0.9889453,1.252563938003732,0.003467653994448483,0.0014816340117249638,78000,158,-7.465324,0.5709837,-2.1434796,0.018548741936683655,10,-7.4572053,0.012587514,100,-17.053514,15800,780,-16.980093,-0.016091626553449107,0.3991061,-0.006071492350149944,2.3236857332280363,-0.5306179,-0.4923479,0.0022648960002698004
78,-12.216198809367613,1.3187487793220551,-6.332464459640288,-15.736371,1.480330769001739,2,0.57231617,100,5.9904294,119.52265455352608,-8.15432,0.19015826,16000,0.0,1.318425,-10.404940146305353,0.2984298020019196,-14.853696368011724,0.8358969,0.2663562,1.5605378,0.011603202,100,-8.192522,-2.0654936,1.7519155,2.5676959,-0.46066609025001526,-0.10404940146305353,-10.404940146305353,0.011057326,1.561086,0.99521726,-1.0,0.20448390876161993,0.0,-13.534947588689668,100.0,-8.158911,-0.1353494758868967,-0.9985979,100,-13.534947588689668,-1.7976915,0.18638107277981894,-1.763289,9.817287,0.07315388700226322,-1.0,-0.9863304,-13.89291367940733,100.0,1.8851876,0.98931485,1.1015310350048821,0.003552486974513158,0.0012529200175777078,79000,160,-7.4362946,0.56782615,-2.21464,0.01808960549533367,10,-7.4508777,0.023819039,100,-15.8883705,16000,790,-15.92353,-0.02480159020556169,0.38565642,-0.004727077050047699,2.3816811982514867,-0.53663385,-0.10837479,0.002410638000583276
79,-7.56868928271032,2.3566923910468818,-4.109447863069888,-16.58565,1.4801713539636694,2,2.1895332,100,6.1628237,121.00722508848412,-8.565601,0.1997564,16200,0.0,1.3707525,-8.693598829767009,0.28694144400651567,-12.282074064804084,0.8961247,0.21553765,2.2133818,0.022316935,100,-8.338467,-2.538538,2.7296815,2.7658231,0.3340369760990143,-0.08693598829767009,-8.693598829767009,0.20312124,2.2031422,0.9944122,-1.0,0.1484498214708529,0.0,-9.925381673757201,100.0,-8.565767,-0.09925381673757201,-0.43098888,100,-9.925381673757201,-1.7984147,0.19692959244747002,-2.0303788,10.40427,0.06872492999536917,-1.0,-0.98984885,-12.316072141140795,100.0,2.0828085,0.98983884,1.117670684994664,0.0034360489808022976,0.0012397969840094447,80000,162,-7.417601,2.1732557,-2.2252192,0.01770460046827793,10,-7.414081,0.030864261,100,-16.53943,16200,800,-16.822826,-0.03169869129800507,0.46119937,-0.0037486120385132916,2.2525642681939866,-0.45092747,-0.2262212,0.002158449002308771
80,-9.18832719324592,0.8572141894064016,-5.1466313133993316,-15.621873,1.5156714110344183,2,0.56683236,100,4.7396674,122.52711305450066,-8.071967,0.19612205,16400,0.0,1.0661225,-9.975553167697543,0.3016109660093207,-10.902755572058723,0.7655569,0.22674635,1.6171038,0.0057278187,100,-8.016391,-1.9579525,1.781963,2.5772312,-0.6539328098297119,-0.09975553167697546,-9.975553167697543,0.09896793,1.61215,0.9865841,-1.0,0.1543697866859145,0.0,-10.04554138265232,100.0,-8.068874,-0.10045541382652319,-0.9963033,100,-10.04554138265232,-1.9190995,0.20087328980773514,-2.1856482,9.750919,0.07790041499538347,-1.0,-0.96036106,-13.795458141938227,100.0,1.8388973,0.9903967,1.1289369970036205,0.003324807999888435,0.0013253220240585506,81000,164,-7.3951635,0.5696863,-2.2966266,0.01726377382874489,10,-7.3987045,0.03839299,100,-15.547683,16400,810,-15.686276,-0.040589447860480035,0.39145008,-0.004995148879783014,2.4321720417837507,-0.43492272,-0.3913265,0.0025729030021466315
81,-7.7729129751741635,0.7249517060845942,-1.2530880175218393,-15.242066,1.5116413259820547,2,0.020146875,100,6.399618,124.04304004853475,-8.08868,0.19797513,16600,0.0,1.6180773,-5.265105358555251,0.2901142449991312,-9.222816387343352,0.8671187,0.22171631,1.7754956,0.032479357,100,-8.214189,-1.821802,1.7813671,2.7964032,-0.294083833694458,-0.05265105358555249,-5.265105358555251,0.1793679,1.7885845,0.99652,-1.0,0.1516764713074132,0.0,-8.497864681258758,100.0,-8.095526,-0.08497864681258757,-0.58229023,100,-8.497864681258758,-1.8469102,0.19707581204882746,-2.7256262,9.797858,0.07494059699820355,-1.0,-0.991353,-9.585217762870938,100.0,1.9277561,0.9921226,1.1394127150124405,0.003463496977929026,0.0012687800044659525,82000,166,-7.2415957,0.02252253,-2.2927673,0.017063669860363007,10,-7.2270827,0.029674694,100,-15.20329,16600,820,-15.549032,-0.0004371483550173057,0.41981447,-0.005693910423644205,2.6682074552822623,-0.44944525,-7.308605,0.0024414919898845255
82,-7.8832853614797385,1.342091788227933,-5.490491486116641,-15.71536,1.7802824020618573,2,1.041604,100,6.4823465,125.82777642953442,-7.7600813,0.18529451,16800,0.0,1.3782114,-7.06418859357518,0.30338046202086844,-10.567468937935605,0.7302596,0.2195939,1.6304464,0.026775682,100,-7.787939,-2.2846282,2.0130346,2.4253387,-1.5772273540496826,-0.0706418859357518,-7.06418859357518,0.07782266,1.6332568,0.99408114,-1.0,0.15325159462295398,0.0,-9.225377149707672,100.0,-7.759342,-0.09225377149707668,-0.5391525,100,-9.225377149707672,-1.875853,0.16955409683302192,-4.495941,9.221065,0.08055960602359846,-1.0,-0.98796046,-10.18534530563584,100.0,1.6138841,0.98708165,1.3887015609943774,0.003816140000708401,0.001451201009331271,83000,168,-7.1344366,1.0449821,-2.2416172,0.016823668032884598,10,-7.123547,0.024224982,100,-15.679565,16800,830,-16.187962,-0.014413806399839718,0.39030433,-0.003078582458276466,1.3570403725062115,-0.33485997,-0.057792246,0.0023734320129733533
83,-10.016836242407742,1.897083871552006,-9.064104846422062,-16.46289,1.5091719150077552,2,0.014006823,100,6.029832,127.34152384861954,-8.116246,0.17874669,17000,0.0,1.155149,-12.567518604200128,0.289184524997836,-13.811003985511753,0.9361598,0.18916517,1.9621823,-0.015521637,100,-8.160147,-2.1660345,1.8807462,2.7604196,0.48499739170074463,-0.12567518604200134,-12.567518604200128,0.090889,1.9590702,0.7378086,-1.0,0.12037643368835507,0.0,-11.913920113959747,100.0,-8.110769,-0.11913920113959751,-0.9969249,100,-11.913920113959747,-1.8597839,0.16725689193097532,-1.5860858,10.06731,0.07078420900506899,-1.0,-0.9424103,-16.99015015186915,100.0,2.1184695,0.99036795,1.1419733469956554,0.0034615960030350834,0.0013924409868195653,84000,170,-7.1331644,0.015570322,-2.4055097,0.016674868762493134,10,-7.1377654,0.031491257,100,-16.48529,17000,840,-16.254566,-0.09010181076994052,0.5095977,-0.020686928262930438,2.491620652364123,-0.48388216,-7.1991606,0.002375797019340098
84,-7.95951568342904,2.823590455695904,-5.576424804410232,-16.298595,1.4835694230278023,2,0.050029118,100,5.128123,128.82979811663972,-7.730087,0.1923898,17200,0.0,1.3053983,-8.659098072869705,0.29519940601312555,-13.606696594820848,0.8506419,0.23841247,1.7056695,0.029787123,100,-7.9238086,-2.1926863,1.660517,2.5305638,-0.05459092929959297,-0.08659098072869705,-8.659098072869705,0.11225782,1.710154,0.9990871,-1.0,0.17852017822868416,0.0,-10.783106139124945,100.0,-7.725966,-0.10783106139124941,-0.9777904,100,-10.783106139124945,-1.8813232,0.1829673766631928,-3.5954208,9.502101,0.0762928549956996,-1.0,-0.989071,-13.305202530251435,100.0,1.9866451,0.98982126,1.1045424769981764,0.0036946560139767826,0.0012273690081201494,85000,172,-6.934499,0.04781872,-2.3369865,0.016778739169239998,10,-6.934883,0.030980624,100,-16.38519,17200,850,-16.425991,-0.03545547356731983,0.49171403,-0.005025034178538669,2.5587210324572447,-0.4320988,-7.1106415,0.002612659998703748
85,-8.182491339893273,3.7395676536668088,-4.625229303670988,-16.944689,1.5620682219741866,2,0.5109724,100,5.5748186,130.39659119365388,-7.7359395,0.17171967,17400,0.0,1.18508,-8.047936502224946,0.2938417380210012,-15.66162664722689,0.74194765,0.24647693,1.6364458,0.016549718,100,-7.6422024,-2.3939683,1.775455,2.730824,-0.7988035678863525,-0.08047936502224945,-8.047936502224946,0.061180554,1.6330802,0.99839777,-1.0,0.20540683717775848,0.0,-11.922058993560082,100.0,-7.7365336,-0.11922058993560086,-0.9833528,100,-11.922058993560082,-1.9605134,0.172861036429788,-1.7497022,9.336683,0.0703681499871891,-1.0,-0.9788117,-12.719663139646315,100.0,1.8044617,0.99136627,1.1897582900128327,0.003894396999385208,0.0012489929795265198,86000,174,-7.0898147,0.51068056,-2.3196898,0.016820861026644707,10,-7.0802875,0.023535889,100,-17.004269,17400,860,-16.570799,-0.029649728093026274,0.40342876,-0.006133283088596339,2.6849146765279697,-0.59690124,-0.053862628,0.0029566539742518216
86,-7.555922266991139,2.5575484673963294,-1.9331487725759835,-15.959295,1.632953814958455,2,0.96973723,100,5.04828,132.03446612961125,-7.710973,0.18488237,17600,0.0,1.11658,-5.908561558551988,0.29869352298555896,-12.671019201783798,0.7533363,0.23067239,1.7766252,0.04177098,100,-7.62449,-2.837603,2.062019,2.5126722,-0.4689614176750183,-0.059085615585519884,-5.908561558551988,0.07612924,1.7860731,0.9937648,-1.0,0.19575458307096183,0.0,-10.11347073438747,100.0,-7.719632,-0.10113470734387466,-0.47377133,100,-10.11347073438747,-1.9663975,0.18349925115463442,-1.357044,9.403524,0.07948287998442538,-1.0,-0.9934786,-11.251609402782167,100.0,1.8848474,0.9896862,1.2472764609847218,0.0035302049946039915,0.0013839949970133603,87000,176,-6.965065,0.96832985,-2.3446655,0.01703539490699768,10,-6.9652867,0.019952886,100,-15.790541,17600,870,-15.893562,-0.015956418201212876,0.45768374,-0.003759440822345564,2.715085079683581,-0.37708393,-0.08069418,0.0025867510121315718
87,-9.253680884918879,2.5890496732111066,-8.876993649395029,-16.684496,1.5200190450123046,2,0.484313,100,5.9626894,133.55915273862774,-7.954407,0.19733976,17800,0.0,1.3082759,-11.537439400416194,0.28136046198778786,-14.431780231341092,0.90031934,0.21488506,2.2360678,0.031026414,100,-7.9668226,-2.3842504,2.3549843,2.6436067,0.5363932847976685,-0.1153743940041619,-11.537439400416194,0.20371528,2.24392,0.9973162,-1.0,0.1534299511973397,0.0,-11.842730558129986,100.0,-7.949164,-0.11842730558129988,-0.5842529,100,-11.842730558129986,-1.8872519,0.1776178929328968,-0.17652476,9.84592,0.07153140602167696,-1.0,-0.9855314,-14.186241774773709,100.0,2.131768,0.99203825,1.159356863994617,0.00371182500384748,0.0013198300148360431,88000,178,-6.867104,0.4836397,-2.3743892,0.01706521585583687,10,-6.871891,0.015182764,100,-16.71504,17800,880,-16.59003,-0.07270852200714054,0.51597875,-0.002946656798864135,1.792844469689253,-0.44775894,-0.16808018,0.002738657989539206
88,-5.635610103514419,1.1380495030395616,-2.500865390205082,-16.399641,1.6657152219850104,2,0.4857716,100,5.309759,135.23044112461503,-7.5166335,0.186663,18000,0.0,1.0545099,-6.312687495733895,0.35716215398861095,-7.911709109593542,0.8231951,0.18722945,1.9144182,0.024894733,100,-7.6375623,-2.664751,2.0402486,2.5648165,1.792832851409912,-0.06312687495733894,-6.312687495733895,0.14127916,1.934437,0.99885345,-1.0,0.12034687324069288,0.0,-6.773659606553981,100.0,-7.5043597,-0.0677365960655398,-0.35848543,100,-6.773659606553981,-2.0321612,0.18619895663850944,-1.5177866,9.791587,0.10210510599426925,-1.0,-0.97940993,-8.685996169077393,100.0,2.4416754,0.9915141,1.1868469580076635,0.00797659598174505,0.0014335820160340518,89000,180,-6.668989,0.48151878,-2.4712512,0.017266251146793365,10,-6.676934,0.028333329,100,-16.282911,18000,890,-16.352358,-0.013589710904283786,0.47868314,-0.005903299486412947,1.905577756678552,-0.5383192,-0.24836218,0.010190825996687636
89,-9.168398628218478,1.40308324412592,-3.987636978983399,-16.254698,1.6319844640383963,2,0.017501084,100,5.8733454,136.87151794266538,-7.620041,0.1957216,18200,0.0,1.5007939,-7.7794536160889844,0.3412780479993671,-11.974565116470318,0.8417313,0.24376743,1.942426,0.037648845,100,-7.6512194,-2.7361631,1.8912423,2.7100234,-1.2541775703430176,-0.07779453616088987,-7.7794536160889844,0.06320824,1.9557048,0.99872035,-1.0,0.1806961580048376,0.0,-10.571481872344398,100.0,-7.628095,-0.10571481872344396,-0.62157345,100,-10.571481872344398,-1.8732605,0.18895449748666818,-3.9527876,9.097366,0.08102770100231282,-1.0,-0.9793825,-10.712864193400334,100.0,1.6908911,0.98954403,1.2018462200067006,0.0035727290087379515,0.0014952990168239921,90000,182,-6.806215,0.015602546,-2.3159947,0.0172930546104908,10,-6.788557,0.019611904,100,-16.076342,18200,900,-15.293091,-0.022724957772655353,0.47614375,-0.0022292711693562856,2.0494424175154147,-0.33437452,-6.794747,0.0027644670044537634
90,-11.881346247219687,1.0078321660022649,-5.843050281421263,-14.494136,1.6576216710382141,2,0.0816353,100,6.226949,138.53423471777933,-7.108526,0.18498546,18400,0.0,1.2022825,-9.338083109409968,0.3051721829979215,-13.897010579224217,0.80457747,0.26836038,1.4437934,0.027965263,100,-7.380386,-2.3311493,1.4729298,2.6363127,-1.2371972799301147,-0.09338083109409968,-9.338083109409968,0.08907733,1.4450346,0.99864775,-1.0,0.21537429280965742,0.0,-12.889178413221952,100.0,-7.1097164,-0.12889178413221955,-0.9805587,100,-12.889178413221952,-1.8522348,0.17188763515019523,-2.9348917,8.662441,0.07782632499583997,-1.0,-0.9902663,-13.782867071830783,100.0,1.6958553,0.99085265,1.2668165170180146,0.003763865999644622,0.0012279460206627846,91000,184,-6.494646,0.08191654,-2.3648205,0.017111457884311676,10,-6.494693,0.02207933,100,-14.421755,18400,910,-15.119233,-0.002749618158088794,0.47398108,-0.001012863808103386,2.3979907616949765,-0.34721735,-6.7343965,0.0028148340061306953
91,-6.511253569496055,2.0291039909682067,-1.7720374031592963,-15.51523,1.7395425910071936,2,0.011181478,100,5.050032,140.2790954747761,-7.4354663,0.18699118,18600,0.0,1.1006397,-5.118464167514126,0.3102498420048505,-10.569461551432468,0.7871565,0.24031776,1.84769,0.002379362,100,-7.4604034,-2.4033735,1.7802029,2.5217574,-0.13056093454360962,-0.051184641675141244,-5.118464167514126,0.08488472,1.8410821,0.976801,-1.0,0.14649703697844874,0.0,-8.540357560464262,100.0,-7.4391894,-0.08540357560464264,-0.9837406,100,-8.540357560464262,-1.9110647,0.1855770851368727,-0.3947686,9.245895,0.07393129597767256,-1.0,-0.99162936,-9.84595845726197,100.0,1.9681555,0.98877317,1.3482304740173277,0.0035050000005867332,0.0012447540066204965,92000,186,-6.671952,0.013157869,-2.4024057,0.0165703147649765,10,-6.655534,0.015361454,100,-15.50171,18600,920,-15.380593,-0.008806412466228685,0.46480814,-0.0006440503018520979,2.600537246062335,-0.5789008,-6.6880984,0.0023812250001356006
92,-8.749247191603839,3.7244038495816874,-7.319422111796573,-15.289555,1.4668453989725094,2,0.8791627,100,6.464558,141.75023288078955,-7.3736315,0.17867905,18800,0.0,1.1771789,-9.389234122267652,0.2924591449846048,-16.198054890767214,0.8480191,0.25022623,1.9602376,0.021504473,100,-7.395603,-2.3948424,2.243571,2.6251929,0.8477878570556641,-0.0938923412226765,-9.389234122267652,0.050509673,1.9413601,0.99658954,-1.0,0.19524709467296275,0.0,-12.473651041185526,100.0,-7.3622003,-0.12473651041185527,-0.97912395,100,-12.473651041185526,-1.9650708,0.15684625221172258,-0.53829694,9.414517,0.07602268099435605,-1.0,-0.9911918,-10.499564727456974,100.0,2.2063406,0.99336654,1.091187687998172,0.00352048798231408,0.0012658470077440143,93000,188,-6.499745,0.87164515,-2.4880714,0.016431346535682678,10,-6.5046363,0.021579992,100,-15.292321,18800,930,-15.794796,-0.019548129851220567,0.55066574,-0.01126514266332731,1.2484230436787072,-0.34266573,-0.10132412,0.002389550005318597
93,-5.504920711827058,1.1327547516445065,-4.1341934674534535,-14.751211,1.4611259320518002,2,0.027454535,100,5.253495,143.21594806280336,-7.6145396,0.17992328,19000,0.0,1.0554413,-7.149382384494741,0.28159016801510006,-7.770430215116071,0.9131375,0.17127945,2.1352105,0.00727279,100,-7.7004194,-2.860025,2.2542467,2.6639383,1.4657678604125977,-0.07149382384494743,-7.149382384494741,0.092067964,2.1407921,0.9917776,-1.0,0.08577951252818575,0.0,-6.637675463471565,100.0,-7.6132383,-0.06637675463471561,-0.61116415,100,-6.637675463471565,-1.9419824,0.16551550502821577,-1.4907366,9.776422,0.07040635900921188,-1.0,-0.99062043,-11.954384635363107,100.0,2.359817,0.99041176,1.1024398460285738,0.003346231998875737,0.001275610993616283,94000,190,-6.54064,0.028605398,-2.4746635,0.01701938360929489,10,-6.5504155,0.021880768,100,-14.596313,19000,940,-15.211326,-0.01324149192787715,0.5619456,-0.002590893233790255,2.5800420137964912,-0.3950967,-6.570698,0.0020677160064224154
94,-9.590382406230885,1.8029577985984337,-10.082272539762442,-15.986119,1.58560174604645,2,0.86084557,100,4.8621554,144.80595844381605,-6.9444146,0.2001881,19200,0.0,1.1236261,-12.30870491562254,0.313390908006113,-13.196298003427753,0.8272251,0.2100777,1.2812605,0.017348964,100,-6.9324794,-2.2504706,1.5940925,2.591892,0.2957644760608673,-0.12308704915622544,-12.30870491562254,-0.03374209,1.2930653,0.9987206,-1.0,0.13998647099168543,0.0,-11.393340204829318,100.0,-6.9397798,-0.11393340204829322,-0.9548977,100,-11.393340204829318,-1.9254678,0.18990460767024045,-2.450617,8.821839,0.1262154760188423,-1.0,-0.9913481,-15.603382552130777,100.0,2.0730555,0.9899047,1.1386038280033972,0.0034948000102303922,0.0014818260096944869,95000,192,-6.377129,0.85581374,-2.4696932,0.017449449747800827,10,-6.3964295,0.010888198,100,-15.859361,19200,950,-16.134682,-0.017170673730457577,0.51251626,-0.0038251376887526735,1.8283769726417396,-0.43356207,-0.23770154,0.0024149079981725663
95,-7.662509129413933,0.46400180492962173,-7.13650900020087,-15.390378,1.480631607992109,2,0.4146324,100,5.9972253,146.29111940180883,-7.2310643,0.16947532,19400,0.0,1.2066544,-9.083634229482879,0.28995959099847823,-8.590512739273176,0.85539985,0.19882499,1.7776757,0.0027586007,100,-7.2016377,-2.2343802,1.8933107,2.6175883,0.7477759718894958,-0.0908363422948288,-9.083634229482879,0.10150736,1.7736278,0.9863424,-1.0,0.08493172005797205,0.0,-8.126510934343555,100.0,-7.2278438,-0.08126510934343553,-0.98394567,100,-8.126510934343555,-1.8828838,0.14827300365331844,-1.8165195,9.245464,0.07434699399163947,-1.0,-0.97945255,-11.316509576613766,100.0,2.1850893,0.9930753,1.1089505889976863,0.003528480010572821,0.0014206409978214651,96000,194,-6.421477,0.41296947,-2.3881996,0.017596131190657616,10,-6.4081354,0.016691834,100,-15.4136715,19400,960,-15.071046,-0.0515274662802512,0.515125,-0.004879957558150864,1.500990571680261,-0.4870122,-0.12304235,0.0024253129959106445
96,-10.066862232886082,0.592343124566324,-2.069842405594914,-14.70975,1.5190671630261932,2,0.004594115,100,5.704667,147.81446502890321,-6.9450436,0.15301624,19600,0.0,1.2489593,-3.9190251780115575,0.2992600519792177,-11.25154848201873,0.8147444,0.25101665,1.4385449,0.049959432,100,-6.963131,-2.0245607,1.411295,2.782906,0.8302000164985657,-0.03919025178011557,-3.9190251780115575,0.059940025,1.4380635,0.9976375,-1.0,0.20763220555032283,0.0,-10.659205357452407,100.0,-6.9383173,-0.10659205357452407,-0.46403515,100,-10.659205357452407,-2.0065024,0.12430324047893676,-1.2919552,9.002549,0.08685132098617032,-1.0,-0.98618436,-5.870030695974911,100.0,2.2051458,0.9885363,1.1261486380244605,0.0031797280244063586,0.0012498919968493283,97000,196,-6.3618855,0.004668511,-2.4084969,0.017479196190834045,10,-6.360222,0.022101246,100,-14.770805,19600,970,-14.587554,-0.01599353371171367,0.5025,-0.003583346694621012,1.2348224882685352,-0.4670354,-6.3796406,0.0023775320150889456
97,-12.935911267740034,1.3782757390459288,-4.951759707680704,-13.838216,1.4977370919950772,2,0.4059354,100,6.3089285,149.31649715692038,-6.765313,0.21401179,19800,0.0,1.2803,-10.18320128458954,0.2814479489752557,-15.692462745831891,0.7776787,0.26723814,1.2404422,0.06621847,100,-6.7862935,-2.6307461,1.405414,2.621272,0.12521369755268097,-0.10183201284589535,-10.18320128458954,0.011235807,1.232598,0.99653625,-1.0,0.25102004354061236,0.0,-14.314187006785962,100.0,-6.7696996,-0.14314187006785967,-0.40653214,100,-14.314187006785962,-2.0156548,0.21252756891550692,-1.8438679,8.675601,0.07235753801069222,-1.0,-0.96576446,-13.148940454907242,100.0,2.0310006,0.9903,1.1365052119945176,0.003670726000564173,0.001393282989738509,98000,198,-6.261864,0.40428922,-2.4552317,0.01761621981859207,10,-6.248121,0.030214444,100,-13.758907,19800,980,-13.791571,-0.039249311006906575,0.4905773,-0.008320726054997202,2.801254320597041,-0.45985496,-0.053862628,0.0023623840243089944
