trainer/Policy log std Min,replay_buffer/size,evaluation/Actions Max,trainer/QF1 Loss,exploration/path length Min,trainer/Q Targets Std,evaluation/path length Mean,trainer/Log Pis Min,evaluation/path length Std,evaluation/path length Min,trainer/Alpha Loss,trainer/Q2 Predictions Max,evaluation/Average Returns,evaluation/num paths total,trainer/Q1 Predictions Mean,exploration/Rewards Std,time/logging (s),exploration/Returns Std,trainer/Q2 Predictions Min,evaluation/Returns Max,trainer/Log Pis Mean,exploration/Rewards Max,exploration/num steps total,trainer/Policy mu Std,exploration/Returns Max,trainer/Policy log std Std,evaluation/Actions Mean,exploration/num paths total,evaluation/Rewards Mean,evaluation/Num Paths,exploration/Returns Mean,time/evaluation sampling (s),evaluation/Rewards Min,exploration/Actions Max,exploration/Average Returns,time/total (s),trainer/Alpha,trainer/Q Targets Max,exploration/path length Std,exploration/Rewards Min,time/saving (s),exploration/Rewards Mean,evaluation/num steps total,trainer/Q2 Predictions Std,trainer/Policy log std Mean,Epoch,evaluation/Returns Std,trainer/Q1 Predictions Std,evaluation/Actions Min,time/exploration sampling (s),exploration/Actions Std,exploration/Returns Min,time/training (s),trainer/Policy mu Mean,evaluation/Returns Min,trainer/Q Targets Min,trainer/Q1 Predictions Max,exploration/path length Max,trainer/Policy Loss,trainer/Q1 Predictions Min,trainer/Log Pis Max,trainer/Q Targets Mean,trainer/Q2 Predictions Mean,evaluation/path length Max,trainer/Policy mu Min,trainer/QF2 Loss,exploration/Actions Min,trainer/Policy mu Max,evaluation/Actions Std,evaluation/Rewards Std,evaluation/Returns Mean,exploration/Actions Mean,time/data storing (s),time/epoch (s),trainer/Policy log std Max,exploration/path length Mean,evaluation/Rewards Max,trainer/Log Pis Std,exploration/Num Paths
-2.6501215,20800,0.9955908,0.37235168,100,10.623903,100.0,-0.892321,0.0,100,0.2731168866157532,-59.373604,-118.25900128953295,1030,-72.00639,0.7914849212449027,0.0034901949984487146,8.875885649868636,-98.68861,-104.25126343490673,2.1017015,-0.5578786930918089,20800,0.82213837,-106.1944432345933,0.56979424,0.0011568954,208,-1.1825900128953295,10,-115.07032888446193,0.22515645099338144,-9.454714881579031,0.9897608,-115.07032888446193,109.62809305309202,0.06821213662624359,-59.88513,0.0,-7.7833364205530176,0.0020755119912791997,-1.150703288844619,103000,10.765737,-1.9823258,102,13.423967387236628,10.734008,-0.9950337,0.06481298699509352,0.2091251,-123.94621453433057,0.757252289011376,0.06946762,-138.66395938487005,-98.399284,-59.488598,100,73.43911,-98.94015,5.639332,-72.329735,-72.00723,100,-2.6411123,0.35155088,-0.68871677,2.5935464,0.1801222,0.8479666009258848,-118.25900128953295,0.015942702,0.001391671015881002,1.0541791050054599,-0.52263606,100.0,-0.5849162262732048,1.2957865,2
-2.658145,21000,0.9934158,0.7953759,100,11.059079,100.0,-2.8541217,0.0,100,-0.620516300201416,-58.91004,-119.46876929565333,1040,-72.321075,0.4597850012498125,0.00336904198047705,3.575005565202879,-105.2517,-101.28153123347437,1.7669287,-0.6842463291398384,21000,0.68414265,-110.86658456378889,0.47864538,0.00080908823,210,-1.1946876929565329,10,-114.44159012899178,0.21995859901653603,-9.799403804333332,0.96902245,-114.44159012899178,110.69551083311671,0.06978984922170639,-59.835163,0.0,-5.271504529101219,0.0019512030121404678,-1.144415901289918,104000,11.255204,-2.0568848,103,11.3495447456574,11.308444,-0.9902258,0.0639982100110501,0.19938251,-118.01659569419465,0.7727031859976705,0.04933981,-140.80383217723053,-105.434456,-58.912506,100,73.397575,-105.921875,5.2325497,-73.06596,-72.30886,100,-2.772676,0.802815,-0.92142063,2.8188941,0.18849473,0.8098026114465197,-119.46876929565333,0.0073528304,0.001277219009352848,1.063257459027227,-0.481135,100.0,-0.803300332290003,1.4807106,2
-2.6647584,21200,0.99468344,70.25701,100,15.44316,100.0,-0.6712773,0.0,100,0.6870635747909546,-59.317352,-112.21667683008695,1050,-71.29175,0.7956618597702626,0.0033650090044829994,7.168755925414416,-108.849365,-98.41544949942659,2.2608025,-0.46399270702726797,21200,0.87770486,-107.1560873255008,0.5906154,0.0077656484,212,-1.12216676830087,10,-114.32484325091522,0.22857375399325974,-10.17603107836483,0.9949432,-114.32484325091522,111.7700451631099,0.07177749276161194,-1.1069963,0.0,-7.6708842568771844,0.0019438760064076632,-1.1432484325091525,105000,11.675166,-1.9413834,104,13.30124341236278,11.699501,-0.99350184,0.06652849400416017,0.24154854,-121.49359917632964,0.7687369149934966,0.022263775,-143.7011061055,-110.547005,-59.291206,100,72.51103,-109.504486,4.609771,-70.51585,-71.27268,100,-2.5181656,70.55391,-0.389988,2.657672,0.18173733,0.8770790812492973,-112.21667683008695,0.04465825,0.0013896650052629411,1.0705377130070701,-0.31183916,100.0,-0.8047251462295637,1.0030497,2
-2.619318,21400,0.9962642,1.2197696,100,13.016217,100.0,-2.6744812,0.0,100,0.4227094352245331,-58.629456,-116.81097776294678,1060,-71.42474,0.9304355568943522,0.003420089982682839,9.462685071366352,-132.18318,-96.07628046519054,2.160439,-0.6843079095364079,21400,0.80210435,-108.39725242778016,0.5292051,0.013775744,214,-1.1681097776294678,10,-117.85993749914651,0.22567625698866323,-10.229492516879297,0.99483705,-117.85993749914651,112.83422377513489,0.07173704355955124,-59.338272,0.0,-9.174425096791905,0.0019449520041234791,-1.1785993749914647,106000,13.036776,-1.9880756,105,14.952783629733567,13.036553,-0.97327745,0.06337441501091234,0.22404698,-127.32262257051286,0.7644957280135714,0.043552436,-145.6746537767586,-129.5703,-58.689896,100,72.86322,-132.27911,7.0763855,-72.3707,-71.41824,100,-3.2466686,1.2377801,-0.87673205,2.9392626,0.18248196,0.9147660484698634,-116.81097776294678,0.031472627,0.0012275860062800348,1.0601390280062333,-0.2867617,100.0,-0.16685478445113294,1.3194045,2
-2.6691155,21600,0.99398947,130.29465,100,15.593607,100.0,-2.1912093,0.0,100,-0.1213945746421814,-58.61571,-106.49843905163625,1070,-69.48991,0.5862868802794589,0.0025135279865935445,1.849448218960518,-104.495255,-88.74007348182644,1.9536569,-0.4774096264603036,21600,0.7379628,-100.4385712380593,0.5409909,-0.0022777824,216,-1.0649843905163625,10,-102.28801945701981,0.2189077469811309,-9.609128368697492,0.99464047,-102.28801945701981,113.89217150112381,0.07285577803850174,-1.055217,0.0,-5.3510400990061795,0.0015959920128807425,-1.022880194570198,107000,10.12018,-2.018025,106,11.983947372179072,10.12088,-0.9907785,0.06306411398691125,0.2245112,-104.13746767598033,0.766641611000523,-0.0076812506,-133.27012577819124,-107.07682,-58.61351,100,70.82728,-104.98368,6.322622,-68.313385,-69.48543,100,-2.4308467,129.15585,-0.777264,2.2466145,0.1817729,0.8299674263632575,-106.49843905163625,0.02152796,0.0013062109937891364,1.0540292029618286,-0.41799197,100.0,-0.5427224288267215,1.3011829,2
-2.587133,21800,0.99093014,59.400272,100,14.793906,100.0,-2.9346445,0.0,100,-0.4081968069076538,-58.660015,-120.7480528958296,1080,-70.883934,0.8599241991589369,0.0033586860226932913,8.937183107845634,-128.17722,-90.99971581855077,1.8439202,-0.8710094789306532,21800,0.739097,-118.00625105980309,0.529794,-0.025205996,218,-1.2074805289582962,10,-126.94343416764872,0.2224671840085648,-10.190619682201314,0.74180555,-126.94343416764872,114.95209799808799,0.07314221560955048,-1.1028451,0.0,-7.848540867697631,0.00155832598102279,-1.2694343416764873,108000,12.99257,-1.99649,107,17.531690954348974,13.0223875,-0.996221,0.0642645499901846,0.21440932,-135.88061727549436,0.7633844499941915,0.17190717,-153.8226921693529,-130.27992,-58.67702,100,72.001434,-128.18744,6.5525584,-70.38499,-70.88327,100,-1.9983274,59.240578,-0.9997085,2.9760277,0.1886922,0.8993688873653298,-120.7480528958296,-0.033244025,0.0012245230027474463,1.0562577189994045,-0.34425476,100.0,-0.5213939197732753,1.2237085,2
-2.6668813,22000,0.9921811,37.033375,100,14.6656065,100.0,-2.0723884,0.0,100,-0.03441746532917023,-58.65484,-98.685544850146,1090,-72.53604,1.2944631015370889,0.0032103749981615692,23.705091840715163,-133.95245,-72.57542626229397,1.9869642,-0.2192348022922311,22000,0.91763824,-77.51102119737125,0.5785973,-0.002330517,220,-0.9868554485014598,10,-101.2161130380864,0.22714059599093162,-9.403226558340991,0.9983012,-101.2161130380864,116.01740850514034,0.07134154438972473,-2.462697,0.0,-10.190898841516786,0.0019465149962343276,-1.0121611303808644,109000,13.579128,-1.8356583,108,19.846453886126685,13.523264,-0.99002314,0.06849853898165748,0.24440755,-124.92120487880157,0.7590837120078504,0.08592308,-136.06090318501384,-129.71194,-58.642082,100,73.47666,-133.90483,5.2451177,-72.08555,-72.498344,100,-3.1977346,36.321552,-0.90239275,2.8483853,0.16594061,0.6922828005010065,-98.685544850146,0.015325568,0.0014425480039790273,1.0613222849788144,-0.21228483,100.0,-0.22988520947703114,1.276974,2
-2.6398828,22200,0.99484104,33.817703,100,12.348343,100.0,-2.768321,0.0,100,0.07452632486820221,-57.807163,-111.11627445155868,1100,-69.413284,0.22369578873603757,0.0033533959940541536,1.1826321185081312,-105.53299,-90.14088870456067,2.0283911,-0.7158765084751008,22200,0.8201061,-98.53557308255236,0.55429024,-0.0042641256,222,-1.1111627445155867,10,-99.7182052010605,0.22272160000284202,-9.53582996371382,0.48840675,-99.7182052010605,117.08104546510731,0.07244376093149185,-1.3834903,0.0,-3.326427375279899,0.0019506870012264699,-0.997182052010605,110000,10.21,-1.918432,109,13.20637711879006,10.197275,-0.9948863,0.06373803998576477,0.16258442,-100.90083731956862,0.7666563050006516,-0.05811675,-135.7389155351673,-106.08025,-57.827324,100,70.81296,-105.9771,4.8821206,-69.79645,-69.3929,100,-2.482088,33.81997,-0.999246,2.7721138,0.19427225,0.9246414093787503,-111.11627445155868,-0.012538358,0.0012115990102756768,1.0596316269948147,-0.38425177,100.0,-0.5827975543498751,1.1707814,2
-2.5996895,22400,0.9937999,0.51409316,100,11.618212,100.0,-3.0888696,0.0,100,-0.2826077938079834,-58.218597,-102.0451681769474,1110,-69.41238,1.1950409745119428,0.0034238079970236868,22.154987828559804,-116.27947,-76.15576959033983,1.8919091,-0.7403363492523971,22400,0.6982161,-99.8799815423197,0.49891278,-0.014560677,224,-1.020451681769474,10,-122.03496937087951,0.22560431400779635,-8.860457847580168,0.60278887,-122.03496937087951,118.1491020580288,0.07319886237382889,-58.452026,0.0,-10.7040090202666,0.0015989170060493052,-1.220349693708795,111000,11.254646,-1.9892169,110,20.380946299132706,11.277356,-0.99229765,0.06326945198816247,0.22827485,-144.1899571994393,0.7689313139999285,0.13095042,-134.98926876109232,-118.977455,-58.271233,100,70.600174,-116.787186,4.171856,-69.911224,-69.44406,100,-2.653131,0.54644686,-0.9948849,2.7644832,0.17243648,0.8206061407481947,-102.0451681769474,-0.033591703,0.0012276279740035534,1.064055432972964,-0.583882,100.0,-0.2098617984211106,1.1870118,2
-2.5974672,22600,0.99596757,90.67471,100,15.09332,100.0,-1.05786,0.0,100,0.1137043684720993,-57.836163,-109.26545807098489,1120,-69.42835,0.6458140908944349,0.0033100360014941543,1.7706110486700481,-121.03676,-93.8394100159972,2.0435123,-0.6692302208234607,22600,0.6844967,-108.48323160219353,0.4755899,0.009344495,226,-1.0926545807098487,10,-110.25384265086358,0.22136737598339096,-9.70449828688749,0.99797535,-110.25384265086358,119.21724976503174,0.07330847531557083,-0.95324975,0.0,-6.100007318737315,0.0019471660198178142,-1.102538426508636,112000,11.818661,-2.0579646,111,13.672702758469217,11.866464,-0.9890387,0.06402596499538049,0.22152923,-112.02445369953362,0.7726836780202575,0.029008515,-133.19353913321666,-120.98966,-57.875957,100,70.7595,-120.9943,5.0134654,-68.4427,-69.4521,100,-2.5364258,90.540375,-0.9282351,2.9077535,0.1870357,0.9261487796264486,-109.26545807098489,0.010856808,0.0012299749942030758,1.064564196014544,-0.4394046,100.0,-0.20254012185600323,0.9508467,2
-2.6921282,22800,0.99611557,155.7205,100,15.358226,100.0,-2.7864623,0.0,100,0.13732729852199554,-58.004982,-116.75696755728264,1130,-68.64109,1.315332662401984,0.0033224050130229443,15.933269332916964,-105.59805,-85.12406389381013,2.0525522,-0.41817275173983565,22800,0.75422835,-98.68516221669745,0.5281997,-0.006157917,228,-1.1675696755728266,10,-114.61843154961441,0.22431781500927173,-10.827580397529688,0.99582237,-114.61843154961441,120.29058435608749,0.07330403476953506,-1.0428263,0.0,-11.077731508701115,0.001970334997167811,-1.1461843154961446,113000,10.5057535,-2.0219755,112,16.502321081869987,10.487123,-0.9939405,0.06466862300294451,0.24082692,-130.55170088253138,0.7737197490059771,0.13589688,-141.52567669157793,-106.23547,-58.0637,100,69.93378,-105.67825,5.5246325,-66.89109,-68.63359,100,-2.2549686,156.4921,-0.6427184,2.8677044,0.2131126,1.1496906332908297,-116.75696755728264,0.048927516,0.001430872012861073,1.0694297990412451,-0.5843897,100.0,-0.392589889737706,1.2909952,2
-2.5055013,23000,0.993049,90.042786,100,13.041072,100.0,-2.5259113,0.0,100,-0.2671819031238556,-58.237644,-107.83835770923072,1140,-66.27089,0.9431929939330767,0.0035827819956466556,23.721144463512964,-84.59086,-85.19578572576174,1.8983583,-0.5108162062984842,23000,0.70347995,-86.2216277425213,0.4905652,-0.00038142013,230,-1.0783835770923074,10,-109.94277220603428,0.22305314699769951,-9.491424441930672,0.9884261,-109.94277220603428,121.35773723010789,0.07216004282236099,-1.0465934,0.0,-8.42938093193584,0.0019731380161829293,-1.0994277220603428,114000,9.350394,-1.9696542,113,15.354938495515094,9.403844,-0.99375886,0.06404292999650352,0.22289635,-133.66391666954723,0.7692021699913312,0.016151452,-141.2776645696418,-85.850296,-58.35665,100,67.57357,-84.9817,5.4014525,-65.08898,-66.28044,100,-2.4917898,90.18427,-0.99778926,2.4292622,0.18082228,0.8054914409456316,-107.83835770923072,-0.017649665,0.0012146140215918422,1.0630687810189556,-0.38685036,100.0,-0.30031598595218983,1.1895586,2
-2.5974889,23200,0.99527675,0.5351815,100,10.948686,100.0,-1.2545003,0.0,100,0.5671852827072144,-57.59515,-93.62498360389836,1150,-67.70111,1.2828455287240248,0.00334568799007684,25.335075289376967,-105.19517,-68.71365314711647,2.2151978,-0.19852130173893004,23200,0.8310846,-67.27346685735226,0.55617875,0.025968647,232,-0.9362498360389837,10,-92.60854214672923,0.21854866997455247,-9.548039994871187,0.99717873,-92.60854214672923,122.40863955713576,0.0716744214296341,-58.03485,0.0,-10.321693193814747,0.0019513599982019514,-0.9260854214672921,115000,11.021849,-1.9988809,114,15.753723464999707,11.029361,-0.98419195,0.06518810099805705,0.24155179,-117.9436174361062,0.7566409290011507,0.004118679,-113.31136868817293,-106.45668,-57.595734,100,69.05397,-105.91824,6.095459,-68.16077,-67.70229,100,-2.9677687,0.5274844,-0.9377738,2.7013316,0.17559406,0.9557599604864533,-93.62498360389836,0.0046768533,0.0013323169841896743,1.0470070649462286,-0.4846623,100.0,-0.576580567183994,1.1928778,2
-2.540182,23400,0.99533576,53.699493,100,13.135086,100.0,-1.7081326,0.0,100,0.07172141224145889,-58.007324,-111.86981091893983,1160,-67.542015,1.3450872043179147,0.0033639049797784537,13.082422269307528,-127.759384,-94.09684559776235,2.0270455,-0.7635193386135667,23400,0.73172694,-121.61297963168204,0.51725614,0.010974532,234,-1.1186981091893984,10,-134.69540190098957,0.22350450800149702,-10.925929257669411,0.7141244,-134.69540190098957,123.4766856621136,0.07049965113401413,-0.9180354,0.0,-10.005145519657592,0.001928946003317833,-1.3469540190098952,116000,11.103016,-2.0093234,115,12.89533316229006,11.126715,-0.98507285,0.0661805120180361,0.23478381,-147.7778241702971,0.7676127169979736,0.041196685,-141.1460036395266,-129.34473,-57.989574,100,68.948204,-128.0069,5.7118616,-67.08468,-67.52567,100,-2.0737092,53.886257,-0.9986023,3.0952325,0.18562327,0.8100144390988225,-111.86981091893983,-0.03625836,0.0013498660118784755,1.0639404540124815,-0.19757916,100.0,-0.663907124047579,1.102494,2
-2.570805,23600,0.9948635,140.12984,100,14.804333,100.0,-1.5804336,0.0,100,-0.13320355117321014,-57.768856,-89.4385351636126,1170,-66.91891,0.230655853907858,0.003352226980496198,1.8000186927714168,-96.1626,-46.79232938652054,1.9496874,-0.7474003799321705,23600,0.6938492,-94.85793877026347,0.505032,0.002583773,236,-0.894385351636126,10,-96.65795746303489,0.23862265300704166,-11.11230276605242,0.99159795,-96.65795746303489,124.5802697200561,0.07082797586917877,-1.0566784,0.0,-3.079425451138812,0.012400240986607969,-0.966579574630349,117000,9.290661,-2.0317156,116,28.941887741922997,9.343698,-0.99623525,0.07949664900661446,0.16214481,-98.4579761558063,0.7642434219887946,0.13952488,-142.846630131082,-96.35113,-57.72898,100,68.11685,-95.78172,4.9154363,-65.45938,-66.87702,100,-2.626712,140.05565,-0.9713295,2.7536533,0.2121967,1.2450646250501165,-89.4385351636126,0.0014820945,0.0013088650011923164,1.0994240569707472,-0.5687976,100.0,-0.3809056967590147,1.131622,2
-2.526028,23800,0.9924829,1.6047329,100,9.279621,100.0,-2.8264353,0.0,100,0.20043060183525085,-56.46675,-104.32606850976777,1180,-68.13826,0.8306163625026776,0.003382158000022173,0.25053598678453426,-92.8772,-68.96348284112307,2.0757747,-0.6986422595789857,23800,0.89472365,-119.18768942486197,0.5328654,-0.006541913,238,-1.0432606850976778,10,-119.4382254116465,0.2237224539858289,-10.310032845438947,0.6534774,-119.4382254116465,125.64404641205329,0.07098766416311264,-57.602234,0.0,-6.455928263928435,0.0019130129949189723,-1.194382254116465,118000,9.341884,-1.8290513,117,27.954409663276852,9.3284235,-0.99642384,0.06368266002391465,0.21921222,-119.68876139843104,0.7655047629959881,0.0939427,-147.4710924522746,-94.688995,-56.44497,100,69.50127,-92.70805,5.960188,-69.29196,-68.16486,100,-2.5488827,1.5119424,-0.99475163,2.7125592,0.17698672,0.9238054966392517,-104.32606850976777,-0.03143247,0.001230142981512472,1.0594351909821853,-0.5131687,100.0,-0.4584691917662239,1.3255825,2
-2.5966773,24000,0.99480945,31.741634,100,11.572896,100.0,-0.24573311,0.0,100,0.16872939467430115,-57.0007,-99.04149471309405,1190,-67.287254,0.6437261652861069,0.003763531014556065,16.04859756690037,-93.554825,-45.729314535220645,2.0636222,-0.28209817797754966,24000,0.75239104,-69.894342910188,0.50632095,-0.019705586,240,-0.9904149471309405,10,-85.94294047708837,0.22074323799461126,-10.22859105431451,0.9979621,-85.94294047708837,126.71232338505797,0.07050880789756775,-1.2208072,0.0,-6.130161198159851,0.0022423389891628176,-0.8594294047708835,119000,9.436663,-1.9552759,118,34.03919466517433,9.467225,-0.9957178,0.06633403600426391,0.2029833,-101.99153804398874,0.7695869960007258,0.13935912,-143.94225932719263,-95.340836,-57.000576,100,68.63473,-94.11525,5.211682,-67.2038,-67.3085,100,-2.1683874,31.79013,-0.4402826,2.5244427,0.19343303,1.0278241223808902,-99.04149471309405,0.027590388,0.001220088975969702,1.0638902289792895,-0.58792174,100.0,-0.4015206139720485,0.9269666,2
-2.6245556,24200,0.99391353,63.53123,100,14.215245,100.0,-1.8983707,0.0,100,0.6928255558013916,-56.56422,-89.06658285510524,1200,-65.88772,1.1469419493662327,0.0034501979826018214,22.89077024275217,-123.35909,-54.81827574028844,2.2601469,-0.2662569896182055,24200,0.814378,-79.13248655997536,0.5553872,0.015359648,242,-0.8906658285510525,10,-102.02325680272753,0.22461595298955217,-9.510429115690386,0.9993779,-102.02325680272753,127.78720409295056,0.06972425431013107,-0.9923455,0.0,-8.265634049087842,0.001955065003130585,-1.020232568027275,120000,10.879833,-1.9743494,119,27.557345599777328,10.922143,-0.99405915,0.0660068649740424,0.2602095,-124.9140270454797,0.7733412529923953,0.0927907,-139.4969227704351,-127.902054,-56.557335,100,67.431946,-124.40513,6.5246887,-65.3613,-65.89687,100,-2.377651,63.691505,-0.9918152,3.0107057,0.20199575,1.073386916726539,-89.06658285510524,0.021757342,0.001269305997993797,1.070638639939716,-0.43940017,100.0,-0.27905443808839026,1.2124826,2
-2.5811346,24400,0.99322283,0.3806111,100,13.049806,100.0,-0.9417571,0.0,100,0.8435224294662476,-56.9571,-97.34454342864058,1210,-66.73518,0.8138433808220678,0.0033697389881126583,8.972953723522203,-128.48161,-65.73814258915301,2.3195972,-0.23927142368756715,24400,0.9500602,-68.46754764584428,0.5882867,-0.0014759727,244,-0.9734454342864057,10,-77.44050136936647,0.22759565198794007,-8.994740936734893,0.9980717,-77.44050136936647,128.85517747097765,0.07141848653554916,-57.11778,0.0,-7.355474275699037,0.0019452279957477003,-0.7744050136936648,121000,12.746936,-1.8693384,120,15.024466031764526,12.819644,-0.99173814,0.06411132501671091,0.22020559,-86.41345509288868,0.7655532030039467,-0.07230922,-118.29096467919737,-131.94896,-56.845505,100,67.77131,-129.24966,5.9032583,-67.117584,-66.72445,100,-2.7262728,0.4701798,-0.78734326,2.926349,0.19615088,0.9331061095212239,-97.34454342864058,0.0100014685,0.0012413680087774992,1.0638165150012355,-0.3908427,100.0,-0.5791917263330827,1.1554798,2
-2.606169,24600,0.9946317,52.690556,100,13.10144,100.0,-2.4987497,0.0,100,0.7479097247123718,-56.666718,-107.76807253651971,1220,-66.763504,1.1995227133363906,0.0033788459841161966,15.229728432377428,-120.11499,-61.81559536154005,2.285204,-0.33335203094787746,24600,0.79350156,-75.86008991905777,0.53983146,0.005272837,246,-1.0776807253651968,10,-91.0898183514352,0.22430875501595438,-10.393955564633263,0.99882936,-91.0898183514352,129.92633158693206,0.07263706624507904,-2.2587974,0.0,-9.273180123383908,0.001968044991372153,-0.9108981835143518,122000,11.441189,-2.0109928,121,24.32000251342993,11.413532,-0.9934591,0.0632523589883931,0.22697777,-106.31954678381263,0.7726471510250121,0.08436499,-148.14846492679902,-120.46242,-56.661766,100,68.16171,-119.95753,5.6865463,-66.387596,-66.779755,100,-3.1871066,52.831078,-0.48550767,2.6333458,0.1933631,1.0258322731072873,-107.76807253651971,0.04419599,0.0012447210028767586,1.0667998770077247,-0.5496926,100.0,-0.6019653070647029,1.1617866,2
-2.5963335,24800,0.995993,0.26913646,100,10.192891,100.0,-3.5080798,0.0,100,0.3486247956752777,-56.579494,-107.48022450113145,1230,-65.257256,1.1552710674950637,0.0033830540196504444,21.593607033285693,-101.32952,-71.95390840883817,2.134313,-0.24141495734442447,24800,0.83520246,-89.02295298438804,0.5700903,0.015476502,248,-1.0748022450113144,10,-110.61656001767373,0.22732493199873716,-10.099672176352028,0.9947579,-110.61656001767373,130.9989605169685,0.07460454106330872,-56.83007,0.0,-8.740936069161693,0.001579928008140996,-1.1061656001767375,123000,10.259341,-2.0081403,122,21.645044235887156,10.228098,-0.9938167,0.06500388099811971,0.25696382,-132.21016705095943,0.7694532599998638,0.089092396,-140.27114443585674,-101.63348,-56.566483,100,66.68193,-101.732735,4.900465,-65.5684,-65.27729,100,-2.496458,0.29222992,-0.99198985,2.8488562,0.21240257,1.091016894133287,-107.48022450113145,-0.033942938,0.0014514719950966537,1.0681965270196088,-0.4518565,100.0,-0.5547882883623948,1.320452,2
