exploration/Average Returns,time/epoch (s),evaluation/Average Returns,trainer/Policy mu Min,trainer/Policy Loss,trainer/Policy mu Max,exploration/Actions Std,exploration/Rewards Mean,time/evaluation sampling (s),exploration/Rewards Std,evaluation/Actions Min,exploration/Actions Min,Epoch,time/exploration sampling (s),time/logging (s),evaluation/Returns Mean,evaluation/Returns Min,exploration/Num Paths,exploration/num paths total,exploration/path length Mean,trainer/Log Pis Max,exploration/Returns Std,exploration/path length Std,trainer/Alpha,time/saving (s),trainer/Q2 Predictions Max,trainer/Policy mu Mean,evaluation/num steps total,trainer/Q Targets Min,trainer/Q1 Predictions Min,trainer/Log Pis Mean,evaluation/Actions Max,exploration/path length Max,exploration/path length Min,evaluation/Rewards Std,trainer/Q Targets Max,trainer/Q1 Predictions Max,trainer/Q2 Predictions Std,exploration/Rewards Min,time/training (s),trainer/Q2 Predictions Mean,time/data storing (s),evaluation/Actions Mean,trainer/QF1 Loss,evaluation/Actions Std,trainer/QF2 Loss,trainer/Log Pis Min,trainer/Q2 Predictions Min,exploration/Actions Max,evaluation/Returns Std,exploration/Actions Mean,exploration/Returns Min,evaluation/path length Mean,evaluation/Rewards Min,trainer/Alpha Loss,evaluation/num paths total,trainer/Log Pis Std,trainer/Policy log std Min,evaluation/path length Max,exploration/num steps total,time/total (s),trainer/Q1 Predictions Mean,exploration/Returns Mean,trainer/Policy mu Std,trainer/Policy log std Max,trainer/Policy log std Mean,exploration/Returns Max,trainer/Q Targets Mean,trainer/Policy log std Std,exploration/Rewards Max,trainer/Q Targets Std,evaluation/Rewards Mean,replay_buffer/size,evaluation/Num Paths,evaluation/Returns Max,trainer/Q1 Predictions Std,evaluation/path length Std,evaluation/path length Min,evaluation/Rewards Max
-29.769234059733165,1.317621865979163,-16.246209981514134,-1.4195341,8.326861,2.6170857,0.24071303,-0.29769234059733185,0.2487390120222699,0.9475977287485641,-0.99693626,-0.50456876,256,0.060694125975714996,0.0034062929917126894,-16.246209981514134,-30.049753056677105,2,516,100.0,3.7703497,13.887361552573905,0.0,0.05387108400464058,0.002320222993148491,-6.2656903,0.045079246,257000,-10.687897,-10.62145,1.8901842,0.9978483,100,100,0.7670013969459498,-0.08234832,-6.2610574,0.51032937,-8.306059582478314,1.0013648949970957,-6.5154085,0.0010973169992212206,0.005397295,0.41799712,0.1896975,0.42457044,-2.965384,-10.845142,0.9988092,7.80307250395922,0.04535268,-43.65659561230707,100.0,-7.964947392292419,-0.3208082616329193,2570,1.0617747,-2.422758,100,51600,377.2166723239934,-6.500492,-29.769234059733165,0.4131738,-0.7614877,-2.2463322,-15.881872507159262,-6.5649443,0.32856435,-0.009509954776544215,0.814581,-0.16246209981514131,51600,10,-2.597006475728141,0.4899557,0.0,100,-0.015281796137995343
-55.958103812495466,1.3809303740272298,-22.896933883087453,-1.3580805,9.262645,3.2501686,0.2706439,-0.5595810381249545,0.25644768500933424,1.6200133047296388,-0.97451097,-0.4276893,257,0.0708918710006401,0.003557043004548177,-22.896933883087453,-51.893371902030104,2,518,100.0,4.613102,4.339149320940155,0.0,0.05352163687348366,0.01111678799497895,-6.2966995,0.12151684,258000,-52.22339,-52.49368,2.079835,0.9956464,100,100,0.9187746806600114,-0.12263944,-6.2655582,5.1622596,-10.042479498892355,1.0375908600108232,-7.317796,0.0013261270069051534,0.026593417,0.4126494,0.1857827,0.399307,-1.6774285,-52.502758,0.99937725,14.208779739692309,0.06706724,-60.29725313343562,100.0,-9.142770579622093,0.23373086750507355,2580,0.9110192,-2.4202883,100,51800,378.601488978049,-7.2816887,-55.958103812495466,0.53169537,-0.53455514,-2.221129,-51.61895449155531,-7.3521547,0.36845115,-0.007048184642611025,5.171666,-0.22896933883087453,51800,10,-6.327508874983002,5.1713634,0.0,100,-0.02289668386380607
-27.792743355049822,1.3042316010105424,-30.089659426214872,-2.7066543,9.349264,3.2516248,0.2251059,-0.27792743355049826,0.2443838840117678,0.6750473081713653,-0.99772406,-0.9952471,258,0.06355108201387338,0.0034412459935992956,-30.089659426214872,-63.71776059533143,2,520,100.0,6.6689196,2.9646048598328587,0.0,0.05375238507986069,0.0023086179862730205,-6.213544,0.07474178,259000,-63.43193,-62.230682,1.8199583,0.9978118,100,100,1.0852108528843358,-0.09320974,-6.23609,6.172295,-5.476382535516148,0.9893588040140457,-7.561112,0.0011879669909831136,0.028637849,0.42871195,0.20859902,0.45241556,-3.4236712,-61.729652,0.99347174,15.581123510750855,0.00066017866,-30.75734821488268,100.0,-10.978589335320617,-0.5262983441352844,2590,1.2144344,-2.3311436,100,52000,379.90996760103735,-7.585092,-27.792743355049822,0.57725364,-0.61611474,-2.1465297,-24.82813849521696,-7.6666384,0.38068566,-0.01587656940488193,6.373157,-0.3008965942621487,52000,10,-8.137818736089336,6.225354,0.0,100,-0.032317779624322925
-22.46010260905426,1.2892340370162856,-28.846156617079327,-1.5911822,8.934924,2.9720368,0.22466514,-0.22460102609054255,0.24416568901506253,0.6221457221286681,-0.9924741,-0.9942336,259,0.06105003799893893,0.003383083996595815,-28.846156617079327,-52.564440261839934,2,522,100.0,5.6396966,4.553961451111672,0.0,0.05407285317778587,0.00236020699958317,-6.3571925,0.05933298,260000,-35.00919,-34.741817,2.0491176,0.99714637,100,100,1.14119469474171,-0.023380859,-6.3638473,2.9201558,-5.919318994039866,0.9771288869960699,-6.9485917,0.0011461320100352168,0.03582782,0.41082752,0.21111184,0.40996674,-2.1344204,-34.83453,0.9979074,12.279242344961375,0.015410305,-27.014064060165932,100.0,-9.502924138779354,0.1433025300502777,2600,1.1040527,-2.4004183,100,52200,381.2033761580242,-6.967348,-22.46010260905426,0.50632536,-0.64698446,-2.2371728,-17.90614115794259,-6.915976,0.37481847,-0.011224018413147244,3.0137246,-0.2884615661707933,52200,10,-11.410572410437439,2.9044168,0.0,100,-0.025172485650178617
-54.614693521864154,1.3400462290155701,-18.105804265136168,-2.16095,8.577081,2.8640475,0.26376194,-0.5461469352186412,0.24811767699429765,1.5877853196738674,-0.9933041,-0.98455876,260,0.059391218004748225,0.0034438279981259257,-18.105804265136168,-37.8490455123917,2,524,100.0,6.253761,5.38258271881563,0.0,0.05429433658719063,0.002320619998499751,-6.1142726,0.03229064,261000,-30.921953,-29.80068,1.9516176,0.99585444,100,100,0.9207763337559589,-0.04882552,-6.122744,2.5099835,-9.612349924810228,1.025637259008363,-6.7419806,0.0011356270115356892,0.027723381,1.1903741,0.1850686,1.2018449,-1.6021178,-29.621962,0.9989874,12.898983913480999,0.050028335,-59.99727624067978,100.0,-8.349013852672432,-0.14095480740070343,2610,1.1217312,-2.3841615,100,52400,382.547450111073,-6.7440276,-54.614693521864154,0.53071284,-0.6169545,-2.1822543,-49.23211080304852,-6.816413,0.3824047,-0.007150411542051315,2.8646867,-0.18105804265136174,52400,10,-0.4283479339043496,2.5331545,0.0,100,-0.0013065197444540476
-29.775767419145737,1.3061970910057425,-19.885577433558893,-2.7924137,8.755841,2.7632802,0.24122192,-0.2977576741914573,0.24251223600003868,0.8383932900537019,-0.9727881,-0.9982874,261,0.06179926102049649,0.002959664008812979,-19.885577433558893,-51.940854581828646,2,526,100.0,5.624313,0.9668508512630485,0.0,0.05416741967201233,0.002329776994884014,-6.3249707,0.0020854033,262000,-17.510475,-17.169588,1.9960469,0.997033,100,100,0.8663996983104986,-6.270747,-6.329535,1.7250433,-6.300341172732775,0.9951262139948085,-6.8249493,0.0014699389867018908,0.020896241,0.01165178,0.18065554,0.021076752,-0.792518,-16.947752,0.99872005,14.47107043742143,0.017806385,-30.742618270408784,100.0,-9.286643968416781,-0.011526641435921192,2620,0.933251,-2.3790352,100,52600,383.8578154190618,-6.850704,-29.775767419145737,0.48294932,-0.5348177,-2.2125597,-28.808916567882687,-6.875735,0.34871575,-0.01639737640720308,1.8360184,-0.19885577433558888,52600,10,-6.254122695206947,1.7741455,0.0,100,-0.03979521814566521
-23.508464538938284,1.3467865479760803,-16.94600450301485,-1.359229,8.597595,3.356929,0.20961168,-0.23508464538938278,0.24306795001029968,0.6325127838044174,-0.9970974,-0.9973978,262,0.06257006799569353,0.0035442950029391795,-16.94600450301485,-42.2429063392036,2,528,100.0,3.7874055,4.0173846229551575,0.0,0.05552000179886818,0.0025509199767839164,-6.229483,0.08182249,263000,-19.3407,-20.366291,1.9697026,0.99781823,100,100,0.8094622204862945,-6.2581882,-6.205034,1.8666748,-5.208917643256601,1.0337002299784217,-6.716952,0.0013530850119423121,0.021814017,0.0362158,0.1908766,0.032813948,-1.6293052,-20.30667,0.9980378,9.3360983523713,0.004929216,-27.525849161893444,100.0,-9.415307894630908,-0.08759153634309769,2630,1.061934,-2.426261,100,52800,385.20895398102584,-6.7107806,-23.508464538938284,0.42543876,-0.3883496,-2.2787116,-19.49107991598313,-6.8430004,0.29746652,-0.004902277271016111,1.8028575,-0.16946004503014847,52800,10,-4.195546834067895,1.8753588,0.0,100,-0.006196514804334046
-36.37157863850584,1.341239710978698,-15.8354583358615,-1.4529625,8.301815,3.077633,0.25741994,-0.3637157863850581,0.2566251899988856,1.1300184292120525,-0.9930873,-0.47633356,263,0.06633549198159017,0.0034176030021626502,-15.8354583358615,-32.55531898436199,2,530,100.0,3.7873545,10.84889856203198,0.0,0.05579114705324173,0.001875477988505736,-6.243813,-0.0074380576,264000,-27.5886,-26.986866,1.8076181,0.9961466,100,100,0.7603133654890414,-6.2879677,-6.174485,2.200196,-8.865924478659611,1.0115493760094978,-6.731755,0.0014365719980560243,0.02684691,0.04076466,0.18188772,0.026586901,-2.2695944,-26.85716,0.998453,9.067149089030584,0.0593475,-47.220477200537815,100.0,-7.600791012968873,-0.5552115440368652,2640,0.9666377,-2.3608787,100,53000,386.55407011602074,-6.67185,-36.37157863850584,0.38838404,-0.3005082,-2.2217906,-25.522680076473854,-6.8504224,0.29348922,-0.014675098976247644,2.2408545,-0.15835458335861505,53000,10,-1.686469167482766,2.2115307,0.0,100,-0.005714150336341971
-14.443868917720375,1.3162724769790657,-11.307422079603294,-2.076604,9.21644,2.7831893,0.18086502,-0.14443868917720373,0.2518119779997505,0.26398936761243785,-0.99760544,-0.98738825,264,0.0632623489946127,0.0034119839838240296,-11.307422079603294,-45.427802792818795,2,532,100.0,6.3609443,2.6904379503946334,0.0,0.05488057807087898,0.0023557450040243566,-6.3022766,0.10477352,265000,-32.563927,-31.760302,2.012801,0.99713296,100,100,0.681311836506071,-0.007814193,-6.2826166,3.7266374,-3.265125502977108,0.9942553389992099,-7.4338202,0.0011750819976441562,0.011009048,1.5831327,0.15945844,1.5840902,-3.6691546,-31.756369,0.97963387,12.601882709002464,-0.005171504,-17.134306868115008,100.0,-9.377959542986718,0.03715645521879196,2650,1.2352316,-2.422962,100,53200,387.8745870249986,-7.419433,-14.443868917720375,0.6133415,-0.6424378,-2.1925957,-11.753430967325741,-7.2147307,0.43752807,-0.003915329934476657,4.0291457,-0.11307422079603291,53200,10,-1.3370005308410386,3.735226,0.0,100,-0.0029985178769750998
-28.418771641525105,1.3311158110154793,-26.260880938942808,-2.0989082,9.218479,3.1243284,0.20810923,-0.2841877164152511,0.2530133399995975,0.9274841082516907,-0.9972217,-0.43926844,265,0.06487865900271572,0.003513339994242415,-26.260880938942808,-60.1987158047264,2,534,100.0,5.153576,16.337826356470025,0.0,0.055743783712387085,0.002323952008737251,-6.2208953,0.0379245,266000,-52.684837,-52.687607,1.8830736,0.9977835,100,100,1.043695262140807,-6.2445383,-6.267597,5.578764,-7.911142398887524,1.006052220996935,-7.4630537,0.0013342990132514387,0.014777016,0.01361228,0.20027085,0.02404238,-2.209557,-52.533825,0.9987085,16.344915516159553,0.031386152,-44.75659799799513,100.0,-10.368103421606001,-0.3375545144081116,2660,1.1461017,-2.463833,100,53400,389.2092396080552,-7.5080414,-28.418771641525105,0.62343544,-0.58056045,-2.1558006,-12.080945285055083,-7.5834436,0.44701028,-0.004677441317473716,5.57277,-0.26260880938942804,53400,10,-8.400407967815797,5.590062,0.0,100,-0.026873788653853273
-23.563294316260137,1.3380222459963989,-22.577370809672527,-1.6437007,8.563262,2.50629,0.20135175,-0.23563294316260136,0.24422223898000084,0.6431392963173261,-0.9977339,-0.5522158,266,0.0656954679870978,0.0034441200259607285,-22.577370809672527,-50.58115733991829,2,536,100.0,4.19051,7.3896098235171905,0.0,0.0547029934823513,0.001874695997685194,-6.2315993,0.010634746,267000,-9.72424,-9.502261,2.1208432,0.9973769,100,100,0.95321748765879,-0.0453797,-6.2772903,0.51187307,-5.696267600848539,1.0214869900082704,-6.524952,0.0012987329973839223,0.02423726,0.40137157,0.18941335,0.40278673,-0.7363037,-9.662525,0.9947507,13.004932488317666,0.027523076,-30.952904139777328,100.0,-9.75647803261752,0.35115280747413635,2670,0.8807788,-2.4546728,100,53600,390.55135033803526,-6.5498214,-23.563294316260137,0.43639016,-0.7890406,-2.2718298,-16.173684492742947,-6.546653,0.34360287,-0.004981074864607108,0.8165928,-0.2257737080967253,53600,10,-3.4472886458404273,0.4950827,0.0,100,-0.03428952475036999
-21.61963637438128,1.3209575599757954,-22.45291435313315,-2.3235323,8.543906,2.7146,0.21180788,-0.21619636374381282,0.2521330220042728,0.5805711207381156,-0.9972521,-0.9718947,267,0.0710050229972694,0.003456030011875555,-22.45291435313315,-54.88903806856428,2,538,100.0,4.0718055,4.119654184053093,0.0,0.05293826013803482,0.0023346849775407463,-6.367367,0.048605908,268000,-12.29369,-12.214663,1.9044188,0.99596155,100,100,1.0224493670671915,-6.2662063,-6.282738,1.0606225,-5.339686985366891,0.9908488419896457,-6.7665944,0.0011799579951912165,0.024952596,0.007769163,0.18892862,0.006193439,-2.3289757,-12.2443075,0.9972536,17.367474434577044,0.015526759,-25.739290558434373,100.0,-9.849552933646773,-0.28087353706359863,2680,1.1705464,-2.4807773,100,53800,391.8764563850127,-6.7096186,-21.61963637438128,0.46933308,-0.79036033,-2.273878,-17.499982190328186,-6.7560015,0.35374537,-0.013540474126440688,1.0808828,-0.22452914353133155,53800,10,-4.3453680848661165,1.0449606,0.0,100,-0.010397370984492593
-21.755319071170998,1.297739478002768,-32.617325642285444,-3.3608518,9.087088,2.8306043,0.20614773,-0.21755319071171,0.2443778110027779,0.6181106458201308,-0.98563075,-0.4185896,268,0.0583330639929045,0.0034668699954636395,-32.617325642285444,-51.27178428838644,2,540,100.0,6.6832395,8.00002626869904,0.0,0.053971052169799805,0.0023882260138634592,-6.3110833,0.013145386,269000,-35.59829,-34.944775,1.8029109,0.9964177,100,100,1.246902549230318,-6.263706,-6.2861667,4.4473968,-6.254099230923191,0.9881054080033209,-7.489877,0.0010680989944376051,0.03023345,0.013924629,0.22165301,0.012261439,-2.6787443,-35.368156,0.9982889,14.72943361483226,0.026353013,-29.755345339870036,100.0,-9.2965710860832,-0.5753368139266968,2690,1.5562235,-2.3923998,100,54000,393.1779498209944,-7.4559174,-21.755319071170998,0.6308299,-0.5550288,-2.1393912,-13.755292802471958,-7.5090957,0.43057802,-0.010053285272478306,4.429741,-0.3261732564228546,54000,10,-8.677011508714438,4.4003077,0.0,100,-0.010909079401926813
-42.12182076550753,1.3617595660325605,-23.414840872001996,-2.3863466,9.040909,3.059415,0.24395674,-0.42121820765507506,0.27325389100587927,1.321985298973916,-0.9941856,-0.6691849,269,0.06740386900492013,0.003433905018027872,-23.414840872001996,-54.1595904831802,2,542,100.0,4.606788,20.918917161012534,0.0,0.05594799295067787,0.002082792983856052,-6.201637,-0.011390965,270000,-56.868107,-56.866104,1.9674982,0.9971486,100,100,0.9213956517784052,-0.1696819,-6.2804694,5.5239882,-10.002805732975908,1.0143961959984154,-7.2234087,0.0011889120214618742,0.025795212,1.1655251,0.19668606,1.1410317,-0.4876128,-57.109646,0.99866337,13.375843157125905,0.047632724,-63.040737926520066,100.0,-9.693582991949492,-0.0937134176492691,2700,0.96272093,-2.4331396,100,54200,394.5440469360328,-7.2834,-42.12182076550753,0.50397336,-0.7858794,-2.2412117,-21.202903604494995,-7.121399,0.35416177,-0.004456310350309694,5.5947657,-0.2341484087200199,54200,10,-6.732059891744253,5.4938912,0.0,100,-0.05691914336489618
-41.7490643002312,1.3735378889832646,-21.64853457923981,-3.256231,11.138108,3.4340017,0.24851096,-0.417490643002312,0.2507604580023326,1.2248058466731668,-0.9943258,-0.36898068,270,0.06336759799160063,0.003405879979254678,-21.64853457923981,-47.4476930294066,2,544,100.0,7.498604,5.654933761104793,0.0,0.0557405948638916,0.0023023599933367223,-6.2163334,0.18532611,271000,-56.4775,-53.484756,2.3991802,0.9970641,100,100,1.0607402447877183,-0.103447124,-6.174281,7.9972806,-8.144005161430705,1.0524587820109446,-9.038459,0.0012428110057953745,0.024102919,0.5295846,0.20445266,0.45625228,-2.4390087,-55.012215,0.9991994,15.785826164322716,0.055597115,-47.40399806133599,100.0,-9.957582038314301,1.1525185108184814,2710,1.4348783,-2.4626853,100,54400,395.9217397920147,-8.979847,-41.7490643002312,0.8864646,-0.40425873,-2.080892,-36.094130539126404,-9.071103,0.5814955,-0.0030772117741602717,8.169911,-0.2164853457923981,54400,10,-4.759401861299636,7.9279747,0.0,100,-0.003849869786197026
-27.092756678159382,1.3274474409990944,-31.36048402170017,-3.0020492,8.740396,2.7236993,0.23152074,-0.2709275667815939,0.2516697999963071,0.7582422528787046,-0.9710873,-0.55771416,271,0.06336494599236175,0.0034485500073060393,-31.36048402170017,-57.09678959161032,2,546,100.0,4.874484,2.921301240907477,0.0,0.05727751925587654,0.002417804003925994,-6.2279944,0.052231703,272000,-18.54662,-19.015827,1.9300293,0.99686694,100,100,1.308837187803447,-6.174279,-6.250424,2.115326,-6.327809811961155,1.0054060209949967,-6.8695593,0.0011403200041968375,0.036361888,0.0074863457,0.20480992,0.017974656,-4.368982,-19.52872,0.99794686,20.205762224574183,0.036026727,-30.014057919066857,100.0,-9.969398087992912,-0.20010285079479218,2720,1.1492809,-2.4301655,100,54600,397.2532554490026,-6.8840547,-27.092756678159382,0.49803308,-0.45718932,-2.186429,-24.171455437251904,-6.902281,0.37929434,-0.010813508831068422,2.0406675,-0.3136048402170017,54600,10,-2.256164531843586,2.0745316,0.0,100,-0.019889640989996165
-37.87906647459141,1.4091473199950997,-24.419413390309302,-1.8467702,9.088855,3.1598418,0.25385886,-0.378790664745914,0.2605312589730602,1.1486464116660242,-0.9900603,-0.37895918,272,0.07784690702101216,0.0032853779848665,-24.419413390309302,-59.39049233436213,2,548,100.0,5.3222985,14.610174881685854,0.0,0.056150149554014206,0.0023039859952405095,-6.238041,0.091825046,273000,-31.476696,-31.069479,1.8518786,0.9970493,100,100,1.1158132187272163,-6.224983,-6.3433723,3.4047208,-8.764540835777094,1.063488389016129,-7.2104964,0.0016914010047912598,0.02870009,0.024958976,0.20224468,0.019622574,-1.5081042,-31.069517,0.9993864,19.402191487939646,0.05338104,-52.48924135627726,100.0,-10.797249698848068,-0.42655619978904724,2730,1.1515673,-2.417388,100,54800,398.66636032497627,-7.309394,-37.87906647459141,0.60113233,-0.5677432,-2.1600466,-23.268891592905554,-7.2542477,0.4209784,-0.011487942534061853,3.3993635,-0.244194133903093,54800,10,-4.409761403474072,3.3919454,0.0,100,-0.020820478140486123
-16.951756996373135,1.4009206439950503,-26.332633227785408,-1.5923449,8.66783,2.927302,0.18549855,-0.16951756996373132,0.25107567498343997,0.4299765628714733,-0.980369,-0.2884953,273,0.0677295750065241,0.002568459021858871,-26.332633227785408,-47.51400298423162,2,550,100.0,4.730102,4.116750616409216,0.0,0.05554677173495293,0.002549818018451333,-6.2944956,0.0637288,274000,-40.243774,-40.526,1.9566895,0.99710965,100,100,1.1015443528370994,-0.099313654,-6.29351,3.4426546,-4.4318214731827625,1.0758199289848562,-6.8934703,0.001177187979919836,0.035015535,1.1721051,0.20096193,1.1765065,-1.2418313,-40.737144,0.98429817,16.255033628066535,0.029132528,-21.06850761278235,100.0,-9.373062297114066,-0.12519393861293793,2740,0.97195274,-2.4997723,100,55000,400.0716941069986,-6.890932,-16.951756996373135,0.45498568,-0.6662987,-2.2795076,-12.83500637996392,-6.682738,0.35201594,-0.015080523902857454,3.5855222,-0.26332633227785407,55000,10,-3.772010224627086,3.422608,0.0,100,-0.014407320389131981
-25.745909022501117,1.3778302629943937,-23.009336272255094,-0.8278386,8.743248,2.836052,0.22309911,-0.257459090225011,0.29379350200179033,0.6858130996438735,-0.99387056,-0.53755575,274,0.06453843400231563,0.00261432898696512,-23.009336272255094,-42.079742597187725,2,552,100.0,4.6767273,1.4234384251349166,0.0,0.056986868381500244,0.002344640000956133,-6.239894,0.07157437,275000,-35.875877,-35.67565,2.0684326,0.99623555,100,100,1.0584716146581141,-0.18816265,-6.2336006,2.9976022,-5.496292444454117,1.0133695609983988,-6.8207335,0.0011697970039676875,0.025107963,0.40258694,0.20447023,0.40930182,-0.773103,-35.69364,0.9987758,14.07821829581617,0.03682762,-27.16934744763603,100.0,-9.48491241874295,0.19606022536754608,2750,0.8724966,-2.4603014,100,55200,401.4543442639988,-6.8041224,-25.745909022501117,0.3950141,-0.62311006,-2.2893655,-24.3224705973662,-6.78695,0.3155334,-0.008835677821330047,3.105336,-0.230093362722551,55200,10,-1.5221959754941228,3.0004568,0.0,100,-0.008699745070317741
-29.103702983794008,1.3234827909909654,-18.992354933305087,-1.9456186,9.282964,2.8483894,0.22242196,-0.2910370298379401,0.2520999369735364,0.8150586019040975,-0.996728,-0.7443232,275,0.06493346102070063,0.0034304500150028616,-18.992354933305087,-36.2938565010604,2,554,100.0,5.664838,5.776574560875048,0.0,0.056214913725852966,0.002293248981004581,-6.2808595,0.10160303,276000,-32.960873,-32.977585,1.947942,0.9961222,100,100,0.8505801065137291,-0.066677146,-6.232584,3.9243808,-6.3975660682476425,0.999552852998022,-7.379238,0.0011728410026989877,0.024616612,0.39091888,0.18905878,0.39348906,-1.8681391,-32.93548,0.9983651,10.60876298431703,0.026160635,-34.880277544669056,100.0,-8.439927590252024,-0.14984798431396484,2760,1.1483616,-2.3909445,100,55400,402.7821276320319,-7.351281,-29.103702983794008,0.57139933,-0.6617801,-2.219207,-23.32712842291896,-7.3232923,0.3983587,-0.00858230453273613,4.0199146,-0.18992354933305083,55400,10,-3.057239282767082,3.939635,0.0,100,-0.017786696424392425
-33.51471186034594,1.3421228289953433,-25.89845045530538,-2.6197429,9.034643,3.3190904,0.23543474,-0.3351471186034595,0.24848431898863055,1.0933196788325676,-0.98833084,-0.98706824,276,0.0640580220206175,0.003399639012059197,-25.89845045530538,-52.27569693440536,2,556,100.0,7.1121006,19.77543447631067,0.0,0.05568544566631317,0.0023820339993108064,-6.18611,0.045130014,277000,-51.51245,-49.82988,1.7158338,0.99746406,100,100,1.1583302643769682,-0.15760982,-6.1907086,5.574823,-9.08832149858017,1.0226329599972814,-7.3506074,0.0011658549774438143,0.036482513,0.42034468,0.2025793,0.40436497,-2.924096,-50.794945,0.9994637,18.3815197159382,0.017178154,-53.29014633665661,100.0,-10.100098858911771,-0.8205897808074951,2770,1.301543,-2.3432562,100,55600,404.1283358830551,-7.3585334,-33.51471186034594,0.5416639,-0.56384265,-2.1787791,-13.739277384035267,-7.397496,0.37083364,-0.008085031750776352,5.661559,-0.2589845045530537,55600,10,-2.79845747548524,5.4875464,0.0,100,-0.011466536244338452
